key,year,name,time,state,country,district,start_date,end_date,type,week,offseason,video,status,current_match,qual_matches,epa_max,epa_top8,epa_top24,epa_mean,epa_sd,epa_acc,epa_mse,rp_1_acc,rp_1_mse,rp_2_acc,rp_2_mse
2022wasno,2022,PNW District Glacier Peak Event,1646370000,WA,USA,pnw,2022-03-04,2022-03-06,1,1,f,https://www.twitch.tv/firstinspires29,Completed,81,66,50.72,16.74,7.96,13.63,10.01,0.7284,0.1601,0.7273,0.1784,0.8182,0.1282
2022waspo,2022,PNW District West Valley Event,1648699200,WA,USA,pnw,2022-03-31,2022-04-02,1,5,f,https://www.twitch.tv/firstinspires28,Completed,54,38,38.84,17.81,3.82,14.38,10.15,0.8333,0.115,0.7368,0.1758,0.75,0.159
2022wayak,2022,PNW District SunDome Event,1647489600,WA,USA,pnw,2022-03-17,2022-03-19,1,3,f,https://www.twitch.tv/firstinspires28,Completed,58,44,58.32,20.94,6.41,16.21,12.58,0.8621,0.1094,0.8409,0.1215,0.7386,0.1496
2022week0,2022,Week 0,1645160400,NH,USA,NULL,2022-02-18,2022-02-20,100,0,t,https://www.twitch.tv/firstinspires,Completed,32,16,26.27,17.01,8.59,14.24,5.57,0.5938,0.2343,NULL,NULL,NULL,NULL
2022wila,2022,Seven Rivers Regional,1648612800,WI,USA,NULL,2022-03-30,2022-04-02,0,5,f,https://www.twitch.tv/firstinspires5,Completed,101,85,45.69,27.01,17.22,18.07,9.02,0.7228,0.1634,0.7588,0.163,0.6765,0.2146
2022wimi,2022,Wisconsin Regional,1648008000,WI,USA,NULL,2022-03-23,2022-03-26,0,4,f,https://www.twitch.tv/firstinspires5,Completed,99,84,44.41,24.6,13.7,17.06,8.65,0.7475,0.1549,0.7202,0.1899,0.631,0.23
2022wmri,2022,West Michigan Robotics Invitational,1666324800,MI,USA,NULL,2022-10-21,2022-10-22,99,9,t,https://www.twitch.tv/firstinmi04,Completed,43,26,55.2,30.9,16.35,25.63,11.24,0.7907,0.1637,NULL,NULL,NULL,NULL
2022wvrox,2022,WVRoX 2022,1659672000,WV,USA,NULL,2022-08-05,2022-08-06,99,9,t,https://www.twitch.tv/firstupdatesnow,Completed,118,104,46.45,29.73,1.07,24.31,13.59,0.7542,0.1627,NULL,NULL,NULL,NULL
2022xxma2,2022,Rapid React #2,1653710400,NULL,Australia,NULL,2022-05-28,2022-05-29,99,9,t,https://www.youtube.com/watch?v=zRmcxmHJngw,Completed,38,32,44.16,15.08,NULL,17.48,13.38,0.8947,0.1051,NULL,NULL,NULL,NULL
2022xxmac,2022,Rapid React #1,1652500800,NULL,Australia,NULL,2022-05-14,2022-05-15,99,9,t,https://www.youtube.com/watch?v=NBOPJ5SBwKM,Completed,47,40,44.16,15.08,NULL,18.4,13.46,0.7447,0.1517,NULL,NULL,NULL,NULL
2022xxmel,2022,Melbourne Robotics Tournament (MRT 2022),1656648000,NULL,Australia,NULL,2022-07-01,2022-07-03,99,9,t,https://www.youtube.com/watch?v=01tErEKRmmA,Completed,47,40,44.16,15.08,NULL,16.22,11.21,0.7234,0.1581,NULL,NULL,NULL,NULL
2022xxrio,2022,FIRST ROBOTICS COMPETITION OFF-SEASON BRAZIL ,1659672000,NULL,Brazil,NULL,2022-08-05,2022-08-07,99,9,t,https://www.youtube.com/watch?v=ejrAoxFflMg,Completed,59,42,20.18,10.53,4.51,9.36,4.93,0.6949,0.2032,NULL,NULL,NULL,NULL
2023alhu,2023,Rocket City Regional,1680667200,AL,USA,NULL,2023-04-05,2023-04-08,0,6,f,https://www.twitch.tv/firstinspires13,Upcoming,-1,-1,68.52,39.7,20.14,25.48,13.18,NULL,NULL,NULL,NULL,NULL,NULL
2023arli,2023,Arkansas Regional,1677646800,AR,USA,NULL,2023-03-01,2023-03-04,0,1,f,https://www.twitch.tv/firstinspires11,Completed,73,58,55.29,33.71,16.46,26.76,11.92,0.7397,0.1683,0.931,0.0575,0.6466,0.2073
2023ausc,2023,Southern Cross Regional,1678424400,NULL,Australia,NULL,2023-03-10,2023-03-12,0,2,f,https://www.twitch.tv/firstinspires38,Completed,83,68,58.19,25.62,18.04,22.39,11.02,0.7108,0.1721,0.9265,0.0555,0.625,0.234
2023azgl,2023,Arizona West Regional,1679457600,AZ,USA,NULL,2023-03-22,2023-03-25,0,4,f,https://www.twitch.tv/firstinspires5,Completed,92,77,56.06,32.99,21.57,25.61,9.76,0.75,0.1638,0.8766,0.0981,0.6299,0.2238
2023azva,2023,Arizona East Regional,1678852800,AZ,USA,NULL,2023-03-15,2023-03-18,0,3,f,https://www.twitch.tv/firstinspires5,Completed,89,74,57.65,36.44,18.67,24.34,12.84,0.6854,0.1838,0.8514,0.1138,0.6216,0.2261
2023bcvi,2023,Canadian Pacific Regional,1677560400,BC,Canada,NULL,2023-02-28,2023-03-03,0,1,f,https://www.twitch.tv/firstinspires1,Completed,85,70,56.35,28.67,14.92,21.56,11.77,0.7765,0.1504,0.9786,0.0207,0.6786,0.2069
2023brbr,2023,Brazil Regional,1678939200,NULL,Brazil,NULL,2023-03-16,2023-03-18,0,3,f,https://www.twitch.tv/firstinspires36,Completed,86,70,42.5,27.02,17.42,19.83,8.67,0.6977,0.193,0.9929,0.0072,0.7071,0.1934
2023caav,2023,Aerospace Valley Regional,1680062400,CA,USA,NULL,2023-03-29,2023-04-01,0,5,f,https://www.twitch.tv/firstinspires15,Completed,87,72,65.32,45.4,21.14,31.29,15.85,0.8391,0.1089,0.7222,0.1912,0.6319,0.2151
2023cada,2023,Sacramento Regional,1679544000,CA,USA,NULL,2023-03-23,2023-03-26,0,4,f,https://www.twitch.tv/firstinspires3,Completed,92,77,78.36,36.48,25.85,27.43,13.88,0.7826,0.1452,0.8182,0.1351,0.6429,0.2162
2023cafr,2023,Central Valley Regional,1678338000,CA,USA,NULL,2023-03-09,2023-03-12,0,2,f,https://www.twitch.tv/firstinspires3,Completed,91,76,70.56,37.79,19.03,27.07,14.34,0.7802,0.1392,0.8224,0.1272,0.6513,0.2282
2023cala,2023,Los Angeles Regional,1678939200,CA,USA,NULL,2023-03-16,2023-03-19,0,3,f,https://www.twitch.tv/firstinspires15,Completed,90,74,49.75,41.83,21.32,25.89,12.06,0.7667,0.1572,0.9054,0.0801,0.6351,0.2361
2023camb,2023,Monterey Bay Regional,1680062400,CA,USA,NULL,2023-03-29,2023-04-01,0,5,f,https://www.twitch.tv/firstinspires3,Completed,81,66,78.59,45.08,21.09,33.14,17.64,0.8272,0.1161,0.6818,0.204,0.6894,0.2037
2023caoc,2023,Orange County Regional,1678338000,CA,USA,NULL,2023-03-09,2023-03-12,0,2,f,https://www.twitch.tv/firstinspires13,Completed,95,79,59.56,37.58,19.78,23.79,13.06,0.7474,0.1796,0.9051,0.08,0.6076,0.244
2023caph,2023,Hueneme Port Regional,1677733200,CA,USA,NULL,2023-03-02,2023-03-05,0,1,f,https://www.twitch.tv/firstinspires5,Completed,98,81,69.42,38.24,22.47,25.45,14.33,0.7449,0.1612,0.8951,0.0806,0.6975,0.189
2023casd,2023,San Diego Regional presented by Qualcomm,1679544000,CA,USA,NULL,2023-03-23,2023-03-26,0,4,f,https://www.twitch.tv/firstinspires15,Completed,90,75,61.37,44.92,27.28,28.95,12.96,0.8,0.135,0.7067,0.2299,0.6067,0.2406
2023casf,2023,San Francisco Regional,1678939200,CA,USA,NULL,2023-03-16,2023-03-19,0,3,f,https://www.twitch.tv/firstinspires3,Completed,85,70,55.95,45.32,24.5,28.33,13.55,0.6941,0.1735,0.7714,0.1754,0.6429,0.2216
2023casj,2023,Silicon Valley Regional,1680667200,CA,USA,NULL,2023-04-05,2023-04-08,0,6,f,https://www.twitch.tv/firstinspires3,Upcoming,-1,-1,78.04,46.41,27.49,28.64,14.61,NULL,NULL,NULL,NULL,NULL,NULL
2023cave,2023,Ventura County Regional,1678338000,CA,USA,NULL,2023-03-09,2023-03-12,0,2,f,https://www.twitch.tv/firstinspires5,Completed,84,69,62.31,31.86,23.65,25.13,11.64,0.6905,0.1774,0.8841,0.083,0.6304,0.237
2023cc,2023,Chezy Champs,1695960000,CA,USA,NULL,2023-09-29,2023-10-01,99,9,t,NULL,Upcoming,-1,-1,78.04,NULL,NULL,78.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023chcmp,2023,FIRST Chesapeake District Championship,1680667200,VA,USA,chs,2023-04-05,2023-04-08,2,6,f,https://www.twitch.tv/FIRSTChesapeake,Upcoming,-1,-1,61.17,51.03,35.89,34.52,11.9,NULL,NULL,NULL,NULL,NULL,NULL
2023cmptx,2023,FIRST Championship - FIRST Robotics Competition,1681876800,TX,USA,NULL,2023-04-19,2023-04-22,4,8,f,NULL,Upcoming,-1,-1,80.46,68.52,60.07,38.23,16.2,NULL,NULL,NULL,NULL,NULL,NULL
2023code,2023,Colorado Regional,1679457600,CO,USA,NULL,2023-03-22,2023-03-25,0,4,f,https://www.twitch.tv/firstinspires1,Completed,101,86,67.66,39.1,20.85,27.24,15.09,0.7624,0.1569,0.8256,0.1185,0.6919,0.1984
2023cops,2023,Colorado Pre-Competition Scrimmage,1677301200,CO,USA,NULL,2023-02-25,2023-02-25,100,0,t,https://www.twitch.tv/coloradofirst,Upcoming,-1,-1,68.52,36.93,NULL,33.2,14.7,NULL,NULL,NULL,NULL,NULL,NULL
2023cthar,2023,NE District Hartford Event,1680235200,CT,USA,ne,2023-03-31,2023-04-02,1,5,f,https://www.twitch.tv/nefirst_red,Completed,95,80,67.59,39.36,24.02,27.86,13.96,0.8,0.1376,0.8562,0.1035,0.6687,0.2074
2023ctwat,2023,NE District Waterbury Event,1678424400,CT,USA,ne,2023-03-10,2023-03-12,1,2,f,https://www.twitch.tv/nefirst_red,Completed,91,76,58.01,30.53,17.59,22.61,12.98,0.7692,0.1471,0.9737,0.0228,0.6711,0.2047
2023flor,2023,Orlando Regional,1678852800,FL,USA,NULL,2023-03-15,2023-03-18,0,3,f,https://www.twitch.tv/firstinspires13,Completed,107,90,55.4,35.42,23.83,23.98,11.59,0.7196,0.1671,0.9278,0.0642,0.6278,0.221
2023flta,2023,Tallahassee Regional,1679544000,FL,USA,NULL,2023-03-23,2023-03-26,0,4,f,https://www.twitch.tv/firstinspires13,Completed,91,76,55.59,31.2,18.97,24.72,12.26,0.7582,0.1536,0.9013,0.0807,0.6711,0.2013
2023flwp,2023,South Florida Regional,1677646800,FL,USA,NULL,2023-03-01,2023-03-04,0,1,f,https://www.twitch.tv/firstinspires13,Completed,83,68,59.95,33.15,11.59,21.15,15.1,0.8313,0.1297,0.9706,0.0277,0.7059,0.191
2023gaalb,2023,PCH District Albany Event,1677733200,GA,USA,pch,2023-03-02,2023-03-04,1,1,f,https://www.twitch.tv/gafirst1,Completed,57,42,40.58,19.75,8.54,18,8.66,0.7368,0.1879,0.9881,0.0118,0.8214,0.1496
2023gacar,2023,PCH District Carrollton Event,1679544000,GA,USA,pch,2023-03-23,2023-03-25,1,4,f,https://www.twitch.tv/gafirst1,Completed,71,56,59.11,26.34,15.35,23.61,10.69,0.7324,0.1749,0.9375,0.0583,0.5357,0.2866
2023gacmp,2023,Peachtree District Championship,1680667200,GA,USA,pch,2023-04-05,2023-04-08,2,6,f,https://www.twitch.tv/gafirst1,Upcoming,-1,-1,58.72,46.86,31.63,32.1,11.21,NULL,NULL,NULL,NULL,NULL,NULL
2023gadal,2023,PCH District Dalton Event,1678338000,GA,USA,pch,2023-03-09,2023-03-11,1,2,f,https://www.twitch.tv/gafirst1,Completed,65,50,63.63,18.7,7.9,17.43,11.94,0.6615,0.1694,1,0.0004,0.79,0.1531
2023gagwi,2023,PCH District Gwinnett Event,1679025600,GA,USA,pch,2023-03-17,2023-03-19,1,3,f,https://www.twitch.tv/gafirst1,Completed,69,54,45.56,28.64,7.98,20.37,12.46,0.7391,0.154,0.9907,0.0093,0.7037,0.202
2023gamac,2023,PCH District Macon Event,1680148800,GA,USA,pch,2023-03-30,2023-04-01,1,5,f,https://www.twitch.tv/gafirst1,Completed,73,58,52.03,32.79,13.41,24.24,13.09,0.8082,0.1338,0.8793,0.1071,0.681,0.2154
2023hiho,2023,Hawaii Regional,1679457600,HI,USA,NULL,2023-03-22,2023-03-25,0,4,f,https://www.twitch.tv/firstinspires37,Completed,89,74,58.54,40.76,21.66,29.29,13.69,0.7753,0.1662,0.777,0.1711,0.6351,0.2141
2023iacf,2023,Iowa Regional,1679457600,IA,USA,NULL,2023-03-22,2023-03-25,0,4,f,https://www.twitch.tv/firstinspires10,Completed,109,94,54.79,43.29,31.12,29.05,11.3,0.7706,0.1606,0.8457,0.1254,0.5798,0.2544
2023idbo,2023,Idaho Regional,1680062400,ID,USA,NULL,2023-03-29,2023-04-01,0,5,f,https://www.twitch.tv/firstinspires1,Completed,104,88,70.3,39.53,25.08,28.15,13.06,0.7212,0.1694,0.7727,0.1613,0.6193,0.2394
2023ilch,2023,Midwest Regional,1678251600,IL,USA,NULL,2023-03-08,2023-03-11,0,2,f,https://www.twitch.tv/firstinspires7,Completed,100,85,61.13,40.25,25.69,27.57,13.95,0.76,0.166,0.8647,0.113,0.6647,0.2304
2023ilpe,2023,Central Illinois Regional,1678852800,IL,USA,NULL,2023-03-15,2023-03-18,0,3,f,https://www.twitch.tv/firstinspires7,Completed,79,64,61.69,39.48,24.17,31.6,12.18,0.6962,0.1504,0.6641,0.212,0.5938,0.2259
2023ilwz,2023,Pregional by ORBIT,1677128400,NULL,Israel,NULL,2023-02-23,2023-02-24,100,0,t,https://www.twitch.tv/firstupdatesnow,Upcoming,-1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023incmp,2023,FIRST Indiana State Championship,1680753600,IN,USA,fin,2023-04-06,2023-04-08,2,6,f,https://www.twitch.tv/firstinrobotics,Upcoming,-1,-1,59.77,43.3,NULL,39.49,9.42,NULL,NULL,NULL,NULL,NULL,NULL
2023ingre,2023,FIN District Greenwood Event,1680148800,IN,USA,fin,2023-03-30,2023-04-01,1,5,f,https://www.twitch.tv/firstinrobotics,Completed,71,56,51.7,42.54,20.17,33.3,10.38,0.7324,0.1718,0.5804,0.2952,0.6161,0.2508
2023inmis,2023,FIN District Mishawaka Event,1677819600,IN,USA,fin,2023-03-03,2023-03-05,1,1,f,https://www.twitch.tv/firstinrobotics,Completed,82,66,52.74,36.21,17.18,25.17,12.83,0.7439,0.1728,0.9848,0.015,0.5758,0.2328
2023inpri,2023,FIN District Princeton Event presented by Toyota,1678424400,IN,USA,fin,2023-03-10,2023-03-12,1,2,f,https://www.twitch.tv/firstinrobotics,Completed,71,56,49.19,38.87,14.74,29.13,12.23,0.7746,0.1696,0.9196,0.0727,0.6518,0.2014
2023inwla,2023,FIN District Tippecanoe Event,1679630400,IN,USA,fin,2023-03-24,2023-03-26,1,4,f,https://www.twitch.tv/firstinrobotics,Completed,79,64,59.38,42.08,23.24,31.95,12.53,0.7722,0.1615,0.7422,0.2107,0.6953,0.2169
2023iscmp,2023,FIRST Israel District Championship,1679284800,NULL,Israel,isr,2023-03-20,2023-03-23,2,4,f,https://www.twitch.tv/firstisrael,Completed,98,83,64.86,47.2,36.07,36.17,11.22,0.7959,0.1537,0.7229,0.1791,0.7711,0.1746
2023isde1,2023,ISR District Event #1,1677387600,NULL,Israel,isr,2023-02-26,2023-02-28,1,1,f,https://www.twitch.tv/firstisrael,Completed,65,50,61.45,25.68,10.76,24.15,12.87,0.8154,0.1366,0.93,0.0619,0.67,0.2145
2023isde2,2023,ISR District Event #2,1677646800,NULL,Israel,isr,2023-03-01,2023-03-03,1,1,f,https://www.twitch.tv/firstisrael,Completed,73,58,39.99,31.08,8.98,22.28,10.98,0.726,0.1728,0.9741,0.0249,0.6034,0.2234
2023isde3,2023,ISR District Event #3,1678597200,NULL,Israel,isr,2023-03-12,2023-03-14,1,2,f,https://www.twitch.tv/firstisrael,Completed,76,60,63.45,41.47,17.93,31.4,13.81,0.7368,0.1706,0.7,0.2223,0.6,0.2456
2023isde4,2023,ISR District Event #4,1678852800,NULL,Israel,isr,2023-03-15,2023-03-17,1,3,f,https://www.twitch.tv/firstisrael,Completed,80,64,46.12,38.93,20.32,28.94,9.95,0.6625,0.1945,0.7656,0.1776,0.5781,0.2614
2023ksla,2023,Heartland Regional,1678852800,KS,USA,NULL,2023-03-15,2023-03-18,0,3,f,https://www.twitch.tv/firstinspires11,Completed,87,72,62.64,31.21,17.45,24.28,12.33,0.7586,0.1472,0.8889,0.0847,0.6597,0.2249
2023lake,2023,Bayou Regional,1680062400,LA,USA,NULL,2023-03-29,2023-04-01,0,5,f,https://www.twitch.tv/firstinspires13,Completed,94,78,62.11,39.94,24.37,29.35,13.22,0.8723,0.1262,0.7692,0.1726,0.6859,0.2075
2023mabos,2023,NE District Greater Boston Event,1679630400,MA,USA,ne,2023-03-24,2023-03-26,1,4,f,NULL,Completed,93,78,58.79,44.57,26.71,31.86,12.15,0.7742,0.145,0.7372,0.182,0.6282,0.2169
2023mabri,2023,NE District SE Mass Event,1677819600,MA,USA,ne,2023-03-03,2023-03-05,1,1,f,https://www.twitch.tv/nefirst_red,Completed,77,60,52.63,36.94,14.45,25.67,12.58,0.7922,0.1416,0.9083,0.0827,0.5833,0.2373
2023marea,2023,NE District North Shore Event,1679025600,MA,USA,ne,2023-03-17,2023-03-19,1,3,f,https://www.twitch.tv/nefirst_blue,Completed,96,80,57.7,41.09,20.88,27.18,13.18,0.7917,0.1317,0.8375,0.1281,0.6312,0.2279
2023mawne,2023,NE District Western NE Event,1678939200,MA,USA,ne,2023-03-16,2023-03-18,1,3,f,https://www.twitch.tv/nefirst_red,Completed,87,72,66.44,33.23,17.88,25.6,13.94,0.8621,0.1275,0.875,0.1044,0.7292,0.1829
2023mawor,2023,NE District WPI Event,1680235200,MA,USA,ne,2023-03-31,2023-04-02,1,5,f,https://www.twitch.tv/nefirst_blue,Completed,95,80,57.18,40.28,22.97,28.33,13.24,0.7895,0.1526,0.8063,0.1438,0.6375,0.256
2023mdbet,2023,CHS District Bethesda MD Event,1678424400,MD,USA,chs,2023-03-10,2023-03-12,1,2,f,https://www.twitch.tv/FIRSTChesapeake,Completed,87,72,54.91,29.87,15.15,22.1,11.51,0.7471,0.1899,0.9861,0.0135,0.6597,0.2208
2023mdtim,2023,CHS District Timonium MD Event,1679630400,MD,USA,chs,2023-03-24,2023-03-26,1,4,f,https://www.twitch.tv/FIRSTChesapeake,Completed,87,72,60.47,35.96,22.17,27.07,11.17,0.7241,0.1843,0.8889,0.0994,0.6597,0.2043
2023mibel,2023,FIM District Belleville Event presented by Belleville Yacht Club,1678939200,MI,USA,fim,2023-03-16,2023-03-18,1,3,f,https://www.twitch.tv/firstinspires34,Completed,96,80,58.95,38.79,19.42,26.77,12.5,0.7083,0.1583,0.85,0.1192,0.65,0.2257
2023micmp,2023,FIRST in Michigan State Championship presented by DTE Foundation,1680753600,MI,USA,fim,2023-04-06,2023-04-08,2,6,f,https://www.twitch.tv/firstinspires31,Upcoming,-1,-1,63.85,56.34,48.87,42.93,9.85,NULL,NULL,NULL,NULL,NULL,NULL
2023midet,2023,FIM District Detroit Event presented by DTE,1678939200,MI,USA,fim,2023-03-16,2023-03-18,1,3,f,https://www.twitch.tv/firstinspires32,Completed,93,78,66.53,31.14,15.43,21.3,12.58,0.7957,0.1475,0.9551,0.0384,0.6667,0.1935
2023midtr,2023,FIM District Wayne State University Event presented by Magna,1678424400,MI,USA,fim,2023-03-10,2023-03-12,1,2,f,https://www.twitch.tv/firstinspires35,Completed,94,78,49.97,26.67,13.93,18.78,12.04,0.7766,0.1662,0.9808,0.0185,0.6923,0.2019
2023miesc,2023,FIM District Escanaba Event presented by Highline Fast,1677733200,MI,USA,fim,2023-03-02,2023-03-04,1,1,f,https://www.twitch.tv/firstinspires35,Completed,92,76,52.65,31.1,16.37,22.33,9.72,0.6957,0.1758,1,0.0006,0.6513,0.2209
2023mifor,2023,FIM District Calvin University Event presented by Amway,1677733200,MI,USA,fim,2023-03-02,2023-03-04,1,1,f,https://www.twitch.tv/firstinspires33,Completed,95,80,49.15,34.68,20.69,24.86,10.77,0.7368,0.1838,0.9875,0.0121,0.6562,0.212
2023mijac,2023,FIM District Jackson Event presented by Consumers Energy Foundation,1677733200,MI,USA,fim,2023-03-02,2023-03-04,1,1,f,https://www.twitch.tv/firstinspires34,Completed,91,76,52.19,33,20.99,25.15,10.85,0.7253,0.1721,0.9671,0.0311,0.6316,0.226
2023mike2,2023,FIM District Kettering University Event #2 presented by Ford,1678338000,MI,USA,fim,2023-03-09,2023-03-11,1,2,f,https://www.twitch.tv/firstinspires32,Completed,94,78,52.24,33.87,17.02,22.84,12.12,0.7447,0.17,0.9679,0.0303,0.6154,0.2314
2023miken,2023,FIM District Kentwood Event presented by Dematic,1680148800,MI,USA,fim,2023-03-30,2023-04-01,1,5,f,https://www.twitch.tv/firstinspires33,Completed,94,78,62.85,36.2,22.17,27.76,12.93,0.8191,0.1304,0.8333,0.1336,0.6474,0.2216
2023miket,2023,FIM District Kettering University Event #1 presented by Ford,1677733200,MI,USA,fim,2023-03-02,2023-03-04,1,1,f,https://www.twitch.tv/firstinspires32,Completed,93,78,51.01,32.19,17.08,21.93,12.27,0.8602,0.1426,0.9872,0.0127,0.6282,0.2192
2023mikk,2023,Kettering Week 0 - AM Session,1677214800,MI,USA,NULL,2023-02-24,2023-02-24,100,0,t,https://www.twitch.tv/firstupdatesnow,Upcoming,-1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023mikk2,2023,Kettering Week 0 - PM Session,1677214800,MI,USA,NULL,2023-02-24,2023-02-24,100,0,t,https://www.twitch.tv/firstupdatesnow,Upcoming,-1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023mila2,2023,FIM District Lakeview Event #2,1679716800,MI,USA,fim,2023-03-25,2023-03-27,1,4,f,https://www.twitch.tv/firstinspires34,Completed,95,80,62.26,37.14,22.2,26.73,12.37,0.7684,0.1592,0.875,0.0939,0.7562,0.1929
2023milak,2023,FIM District Lakeview Event #1 presented by Parker-Hannifin,1679544000,MI,USA,fim,2023-03-23,2023-03-25,1,4,f,https://www.twitch.tv/firstinspires34,Completed,94,78,51.15,41.45,22.76,27.65,11.39,0.7234,0.1756,0.8526,0.1183,0.5962,0.2468
2023milan,2023,FIM District Lansing Event,1678338000,MI,USA,fim,2023-03-09,2023-03-11,1,2,f,https://www.twitch.tv/firstinspires34,Completed,87,72,51.58,33.41,17.46,23.4,11.43,0.7471,0.1655,0.9653,0.033,0.6667,0.2145
2023miliv,2023,FIM District Livonia Event presented by Aisin,1680148800,MI,USA,fim,2023-03-30,2023-04-01,1,5,f,https://www.twitch.tv/firstinspires35,Completed,96,80,52.33,36.5,16.08,24.68,13.15,0.8021,0.1392,0.9125,0.0774,0.6375,0.2289
2023milsu,2023,FIM District LSSU Event,1679544000,MI,USA,fim,2023-03-23,2023-03-25,1,4,f,https://www.twitch.tv/firstinspires35,Completed,96,80,59.37,35.41,22.18,26.83,10.55,0.7604,0.1598,0.8938,0.0921,0.5813,0.262
2023mimcc,2023,FIM District Macomb Community College Event presented by DTE,1680148800,MI,USA,fim,2023-03-30,2023-04-01,1,5,f,https://www.twitch.tv/firstinspires34,Completed,95,80,59.26,40.46,21.06,27.81,14.21,0.8,0.131,0.7875,0.1581,0.6875,0.2249
2023mimid,2023,FIM District Midland Event presented by Dow,1679544000,MI,USA,fim,2023-03-23,2023-03-25,1,4,f,https://www.twitch.tv/firstinspires31,Completed,94,78,55.64,36.86,20.51,24.86,12.26,0.7234,0.1593,0.9551,0.042,0.6346,0.2188
2023mimil,2023,FIM District Milford Event presented by GM Proving Grounds,1677733200,MI,USA,fim,2023-03-02,2023-03-04,1,1,f,https://www.twitch.tv/firstinspires31,Completed,91,76,58.36,32.59,17.53,23.26,12.85,0.7912,0.1443,0.9737,0.0238,0.6447,0.2083
2023mimus,2023,FIM District Muskegon Event presented by RENK,1678939200,MI,USA,fim,2023-03-16,2023-03-18,1,3,f,https://www.twitch.tv/firstinspires31,Completed,91,76,67.68,41.05,18.52,26.4,14.4,0.8571,0.1179,0.8618,0.1098,0.6974,0.1924
2023misal,2023,FIM District Saline Event,1680148800,MI,USA,fim,2023-03-30,2023-04-01,1,5,f,https://www.twitch.tv/firstinspires31,Completed,88,72,56.28,30.66,21.92,26.83,11.64,0.7614,0.1544,0.8958,0.0812,0.7083,0.2117
2023misjo,2023,FIM District St. Joseph Event presented by Whirlpool Corporation,1678338000,MI,USA,fim,2023-03-09,2023-03-11,1,2,f,https://www.twitch.tv/firstinspires33,Completed,94,78,50.85,35.88,17.89,23.2,11.25,0.7447,0.1542,0.9936,0.0068,0.7051,0.1924
2023mista,2023,FIM District Standish-Sterling Event,1678939200,MI,USA,fim,2023-03-16,2023-03-18,1,3,f,https://www.twitch.tv/firstinspires33,Completed,93,78,58.58,42.06,21.53,26.34,14.81,0.8172,0.1258,0.9551,0.0419,0.609,0.2322
2023mitr2,2023,FIM District Troy Event #2 presented by Magna,1680148800,MI,USA,fim,2023-03-30,2023-04-01,1,5,f,https://www.twitch.tv/firstinspires32,Completed,92,76,70.25,43.7,18.93,29.12,16.45,0.7935,0.1407,0.8224,0.1266,0.6447,0.2328
2023mitry,2023,FIM District Troy Event #1 presented by Aptiv,1679630400,MI,USA,fim,2023-03-24,2023-03-26,1,4,f,https://www.twitch.tv/firstinspires32,Completed,99,84,60.64,42.2,19.93,26.92,14.09,0.8384,0.1191,0.881,0.0883,0.6786,0.2091
2023mitvc,2023,"FIM District Traverse City Event presented by ""Cone Drive by Timken""",1678939200,MI,USA,fim,2023-03-16,2023-03-18,1,3,f,https://www.twitch.tv/firstinspires35,Completed,92,76,49.75,35.4,20.55,26.15,10.5,0.7826,0.1687,0.8947,0.0971,0.6842,0.2116
2023miwmi,2023,FIM District West Michigan Event,1679544000,MI,USA,fim,2023-03-23,2023-03-25,1,4,f,https://www.twitch.tv/firstinspires33,Completed,94,78,60.94,46.3,26.81,31.5,14.09,0.7766,0.1356,0.75,0.1656,0.7115,0.1843
2023mndu,2023,Lake Superior Regional,1677646800,MN,USA,NULL,2023-03-01,2023-03-04,0,1,f,https://www.twitch.tv/firstinspires7,Completed,105,90,44.85,34.69,27.13,23.45,9.72,0.7333,0.1807,1,0.0007,0.5333,0.244
2023mndu2,2023,Northern Lights Regional,1677646800,MN,USA,NULL,2023-03-01,2023-03-04,0,1,f,https://www.twitch.tv/firstinspires10,Completed,104,89,56.25,43.28,26.42,24.67,12.59,0.7885,0.1481,0.9382,0.0565,0.6461,0.2151
2023mnkk,2023,KnightKrawler Week Zero,1677301200,MN,USA,NULL,2023-02-25,2023-02-25,100,0,t,NULL,Upcoming,-1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023mnmi,2023,"Minnesota 10,000 Lakes Regional presented by Medtronic",1680062400,MN,USA,NULL,2023-03-29,2023-04-01,0,5,f,https://www.twitch.tv/firstinspires10,Completed,107,92,60.62,42.16,25.42,26.17,12.08,0.785,0.1509,0.8641,0.1052,0.6522,0.2322
