team,name,offseason,state,country,district,rookie_year,active,norm_epa,norm_epa_recent,norm_epa_mean,norm_epa_max,wins,losses,ties,count,winrate,full_wins,full_losses,full_ties,full_count,full_winrate
4112,EagleBots,false,GA,USA,pch,2012,true,1417,1468,1502,1594,140,133,3,276,0.5127,161,164,3,328,0.4954
4113,IHS Robotics,false,LA,USA,NULL,2012,false,1480,NULL,1421,1480,8,12,1,21,0.4048,8,12,1,21,0.4048
4114,Pallindrones,false,CA,USA,NULL,2012,false,1345,1393,1432,1487,39,57,1,97,0.4072,39,57,1,97,0.4072
4115,Team Breaking Lights,false,OH,USA,NULL,2012,false,1525,NULL,1488,1525,19,32,2,53,0.3774,19,32,2,53,0.3774
4117,Wired Up,false,CA,USA,NULL,2012,false,1467,NULL,1467,1467,3,6,1,10,0.35,3,6,1,10,0.35
4118,Roaring Riptide,false,FL,USA,NULL,2012,true,1502,1464,1516,1645,82,68,2,152,0.5461,86,71,3,160,0.5469
4119,AERO,false,OH,USA,NULL,2012,false,1489,1509,1474,1539,35,50,1,86,0.4128,39,56,1,96,0.4115
4120,Jagwires,false,WA,USA,pnw,2012,false,1470,1470,1471,1587,74,107,4,185,0.4108,74,107,4,185,0.4108
4121,Viking  Robotics,false,OH,USA,NULL,2012,true,1507,1513,1500,1542,70,80,0,150,0.4667,91,111,0,202,0.4505
4122,Ossining O-Bots,false,NY,USA,NULL,2012,true,1550,1582,1550,1644,147,139,3,289,0.5138,162,163,3,328,0.4985
4123,Tribe Robotics,false,CA,USA,NULL,2012,true,1494,1514,1487,1560,65,76,1,142,0.4613,83,102,1,186,0.4489
4124,Integration By Parts,false,NY,USA,NULL,2012,false,1643,NULL,1571,1643,28,16,0,44,0.6364,29,21,0,50,0.58
4125,Confidential,false,OR,USA,pnw,2012,true,1508,1533,1528,1586,213,251,8,472,0.4597,213,251,8,472,0.4597
4126,Decepta-Kings,false,AZ,USA,NULL,2012,false,1358,NULL,1431,1501,14,18,1,33,0.4394,14,18,1,33,0.4394
4127,LoggerBots,false,OR,USA,pnw,2012,true,1402,1439,1461,1579,116,142,3,261,0.4502,116,142,3,261,0.4502
4128,TankBots,false,NJ,USA,fma,2012,false,1393,NULL,1449,1517,27,45,1,73,0.3767,27,45,1,73,0.3767
4129,Global Citizenship Experience High School,false,IL,USA,NULL,2012,false,1449,NULL,1449,1449,4,7,0,11,0.3636,4,7,0,11,0.3636
4130,The Blue Devils,false,MI,USA,fim,2012,true,1639,1627,1606,1720,241,187,6,434,0.5622,351,272,9,632,0.5625
4131,Iron Patriots,false,WA,USA,pnw,2012,true,1494,1530,1515,1590,180,221,3,404,0.4493,208,261,3,472,0.4439
4132,Scotbots,false,OR,USA,pnw,2012,false,1440,1440,1455,1535,70,96,0,166,0.4217,70,96,0,166,0.4217
4133," S2-Boltz",false,FL,USA,NULL,2012,false,1385,NULL,1385,1385,4,6,0,10,0.4,4,6,0,10,0.4
4134,RoboRams,false,NY,USA,NULL,2012,false,1441,NULL,1497,1585,15,22,2,39,0.4103,15,22,2,39,0.4103
4135,Iron Patriots,false,CA,USA,NULL,2012,true,1532,1521,1513,1568,128,135,3,266,0.4868,136,139,3,278,0.4946
4136,Vulcans,false,LA,USA,NULL,2012,false,1386,NULL,1434,1483,5,15,1,21,0.2619,5,15,1,21,0.2619
4137,Wilde Lake Robotics,false,MD,USA,chs,2012,false,1401,1401,1446,1477,42,69,1,112,0.3795,42,69,1,112,0.3795
4138,Arc Flash,false,TX,USA,NULL,2012,false,1457,NULL,1478,1498,14,11,2,27,0.5556,14,11,2,27,0.5556
4139,Easy as Pi,false,CA,USA,NULL,2012,false,1407,1431,1455,1552,54,69,1,124,0.4395,54,69,1,124,0.4395
4140,WIRED,false,CA,USA,NULL,2012,false,1348,NULL,1469,1531,21,29,2,52,0.4231,21,29,2,52,0.4231
4141,Monarch Robotics,false,CA,USA,NULL,2012,true,1383,1423,1422,1481,48,88,3,139,0.3561,52,94,3,149,0.3591
4142,Shorebots,false,OH,USA,NULL,2012,false,1369,NULL,1468,1591,12,18,1,31,0.4032,12,18,1,31,0.4032
4143,MARS/ WARS,false,IL,USA,NULL,2012,true,1719,1667,1664,1778,228,124,6,358,0.6453,271,158,6,435,0.6299
4144,Semi con-duck-tors,false,CA,USA,NULL,2012,false,1422,NULL,1459,1508,11,18,1,30,0.3833,11,18,1,30,0.3833
4145,WorBots 4145,false,OH,USA,NULL,2012,true,1555,1568,1565,1630,142,136,5,283,0.5106,177,165,5,347,0.5173
4146,Sabercats,false,AZ,USA,NULL,2012,true,1441,1541,1550,1671,151,150,4,305,0.5016,170,164,4,338,0.5089
4147,Vikings,false,NS,Canada,NULL,2012,false,1496,NULL,1496,1496,4,6,0,10,0.4,4,6,0,10,0.4
4148,The SWAGbots,false,GA,USA,NULL,2012,false,1436,NULL,1419,1452,12,23,0,35,0.3429,12,23,0,35,0.3429
4149,The GLAMbots,false,GA,USA,NULL,2012,false,1424,NULL,1467,1507,13,22,0,35,0.3714,13,22,0,35,0.3714
4150,FRobotics,false,PA,USA,NULL,2012,true,1613,1596,1504,1613,94,80,2,176,0.5398,129,99,5,233,0.5644
4151,SCRAP 4151,false,MA,USA,ne,2012,false,1392,1438,1445,1515,91,121,3,215,0.4302,103,132,3,238,0.4391
4152,Hoya Robotics,false,ON,Canada,ont,2012,true,1576,1585,1513,1632,130,137,1,268,0.4869,145,150,1,296,0.4916
4153,Project Y,false,NM,USA,fit,2012,true,1585,1561,1544,1598,160,141,4,305,0.5311,160,141,4,305,0.5311
4154,Perpetual Recursion,false,MO,USA,NULL,2012,false,1523,NULL,1467,1538,33,31,0,64,0.5156,33,31,0,64,0.5156
4155,SHARC,false,TX,USA,NULL,2012,false,1456,NULL,1474,1496,20,28,1,49,0.4184,20,28,1,49,0.4184
4156,Ninjaneers,false,IL,USA,NULL,2012,false,1513,1448,1457,1513,41,64,2,107,0.3925,41,64,2,107,0.3925
4158,Leilehua Robotics,false,HI,USA,NULL,2012,false,1638,NULL,1605,1652,50,31,4,85,0.6118,50,31,4,85,0.6118
4159,CardinalBotics,false,CA,USA,NULL,2012,true,1471,1505,1519,1578,137,147,3,287,0.4826,192,225,4,421,0.4608
4160,The RoBucs,false,CA,USA,NULL,2012,true,1463,1505,1484,1563,74,127,2,203,0.3695,79,134,2,215,0.3721
4161,T-Bird TECH,false,CA,USA,NULL,2012,false,1425,1422,1476,1601,65,66,0,131,0.4962,65,66,0,131,0.4962
4162,A3 BigBots,false,TX,USA,NULL,2012,false,1423,NULL,1423,1423,3,6,0,9,0.3333,3,6,0,9,0.3333
4163,Westlake Robotics ,false,GA,USA,NULL,2012,false,1396,NULL,1441,1465,8,17,2,27,0.3333,8,17,2,27,0.3333
4164,Rocket Robotics,false,WA,USA,NULL,2012,false,1542,NULL,1542,1542,7,5,1,13,0.5769,7,5,1,13,0.5769
4165,Appalachian Automation ,false,OH,USA,NULL,2012,false,1435,NULL,1451,1503,14,24,2,40,0.375,14,24,2,40,0.375
4166,Robostang,false,MN,USA,NULL,2012,true,1339,1397,1427,1532,31,68,0,99,0.3131,31,68,0,99,0.3131
4167,Aquilon,false,QC,Canada,NULL,2012,false,1519,NULL,1457,1519,20,27,0,47,0.4255,20,27,0,47,0.4255
4169,Warrior Robotics,false,MA,USA,ne,2012,true,1491,1449,1477,1607,101,144,4,249,0.4137,101,144,4,249,0.4137
4170,What The FRaC,false,CA,USA,NULL,2012,false,1438,NULL,1438,1438,1,8,0,9,0.1111,1,8,0,9,0.1111
4171,BayBots,false,CA,USA,NULL,2012,true,1408,1436,1440,1497,56,104,2,162,0.3519,117,181,2,300,0.3933
4172,Buyukcekmece  Robotic,false,NULL,Turkey,NULL,2012,false,1455,NULL,1455,1455,5,5,0,10,0.5,5,5,0,10,0.5
4173,IMVERT (Mount Vernon Robotics Team),false,WA,USA,pnw,2012,true,1491,1465,1439,1521,119,154,4,277,0.4368,122,159,4,285,0.4351
4174,Mustangs,false,MN,USA,NULL,2012,true,1501,1542,1492,1577,51,45,0,96,0.5312,60,53,0,113,0.531
4175,Coded Summit,false,ID,USA,NULL,2012,true,1547,1572,1499,1622,60,69,2,131,0.4656,66,77,3,146,0.4623
4176,Iron Tigers,false,MA,USA,ne,2012,true,1428,1488,1506,1557,141,176,3,320,0.4453,159,206,4,369,0.4363
4177,Bulldawgs,false,GA,USA,NULL,2012,false,1446,NULL,1446,1446,6,5,0,11,0.5455,6,5,0,11,0.5455
4178,MC Rocs,false,ID,USA,NULL,2012,false,1473,NULL,1458,1473,11,21,1,33,0.3485,11,21,1,33,0.3485
4179,Tahisco Techs,false,FL,USA,NULL,2012,true,1430,1378,1415,1503,32,59,2,93,0.3548,32,59,2,93,0.3548
4180,Iron Riders,false,WA,USA,pnw,2012,true,1560,1472,1474,1576,100,153,1,254,0.3957,111,170,2,283,0.3958
4181,Quack Attack,false,MN,USA,NULL,2012,true,1508,1492,1493,1600,48,57,4,109,0.4587,59,71,4,134,0.4552
4182,Viking Robotics,false,MN,USA,NULL,2012,true,1511,1531,1479,1587,51,56,2,109,0.4771,51,56,2,109,0.4771
4183,Bit Buckets,false,AZ,USA,NULL,2012,true,1619,1613,1607,1725,193,141,1,335,0.5776,212,171,1,384,0.5534
4184,Wreck-techs,false,FL,USA,NULL,2012,false,1519,NULL,1499,1519,6,14,1,21,0.3095,6,14,1,21,0.3095
4185,The Resistance,false,CA,USA,NULL,2012,false,1422,NULL,1420,1450,14,20,0,34,0.4118,14,20,0,34,0.4118
4186,Alameda Aztechs,false,CA,USA,NULL,2012,true,1501,1468,1468,1501,57,91,0,148,0.3851,92,132,0,224,0.4107
4187,RoboRams,false,IL,USA,NULL,2012,true,1505,1430,1473,1581,71,84,5,160,0.4594,80,90,5,175,0.4714
4188,Columbus Space Program,false,GA,USA,pch,2012,true,1599,1601,1593,1660,330,186,6,522,0.6379,375,212,6,593,0.6374
4189,Chargers,false,GA,USA,pch,2012,true,1536,1558,1559,1643,195,149,4,348,0.5661,215,161,4,380,0.5711
4190,Hephaestus,false,FL,USA,NULL,2012,false,1304,NULL,1304,1304,3,6,1,10,0.35,3,6,1,10,0.35
4191,IMC,false,NULL,Turkey,NULL,2012,true,1439,1455,1466,1546,69,85,3,157,0.449,69,85,3,157,0.449
4192,Flower Mound Jaguar Robotics,false,TX,USA,fit,2012,true,1600,1529,1502,1600,130,149,3,282,0.4663,181,201,6,388,0.4742
4193,Raptors,false,GA,USA,pch,2012,false,1380,1402,1423,1490,56,95,5,156,0.375,56,95,5,156,0.375
4195,Genesis,false,GA,USA,pch,2012,false,1422,1391,1413,1502,40,73,5,118,0.3602,40,73,5,118,0.3602
4196,QAVTC Devils,false,IL,USA,NULL,2012,false,1542,NULL,1491,1542,22,30,0,52,0.4231,22,30,0,52,0.4231
4197,Lacoochee Cowboys,false,FL,USA,NULL,2012,false,1516,NULL,1479,1516,5,14,0,19,0.2632,5,14,0,19,0.2632
4198,RoboCats 4198,false,MN,USA,NULL,2012,true,1608,1595,1523,1622,117,114,2,233,0.5064,164,150,2,316,0.5222
4199,"   OG",false,MS,USA,NULL,2012,false,1432,NULL,1432,1432,1,6,4,11,0.2727,1,6,4,11,0.2727
4200,Power Penguins,false,ON,Canada,NULL,2012,false,1519,NULL,1517,1519,13,13,1,27,0.5,13,13,1,27,0.5
4201,The Vitruvian Bots,false,CA,USA,NULL,2012,true,1789,1689,1629,1801,184,122,5,311,0.5997,224,158,6,388,0.5851
4202,ROBOBEAR,false,AZ,USA,NULL,2012,false,1397,NULL,1470,1544,9,12,0,21,0.4286,9,12,0,21,0.4286
4203,RoboKronos,false,NY,USA,NULL,2012,false,1380,1377,1451,1570,44,69,0,113,0.3894,67,91,1,159,0.4245
4205,ROBOCUBS,false,WA,USA,pnw,2012,false,1472,1482,1503,1608,143,168,1,312,0.4599,153,182,1,336,0.4568
4206,Robo Vikes,false,TX,USA,fit,2012,true,1800,1583,1545,1800,196,164,4,364,0.544,235,216,5,456,0.5208
4207,PyroBotics,false,MN,USA,NULL,2012,true,1588,1550,1519,1588,77,80,3,160,0.4906,96,104,3,203,0.4803
4208,AC PATRIOTS,false,NE,USA,NULL,2012,false,1485,NULL,1485,1485,4,5,0,9,0.4444,4,5,0,9,0.4444
4209,TigerBytes,false,LA,USA,NULL,2012,false,1523,1523,1438,1523,40,40,1,81,0.5,58,65,1,124,0.4718
4210,JagBots,false,CA,USA,NULL,2012,false,1558,NULL,1535,1558,9,11,0,20,0.45,9,11,0,20,0.45
4211,Psycho Tech,false,IN,USA,fin,2012,false,1435,NULL,1491,1554,38,55,1,94,0.4096,38,55,1,94,0.4096
4212,Techno Ferrets,false,IL,USA,NULL,2012,false,1361,1406,1508,1654,53,73,2,128,0.4219,53,73,2,128,0.4219
4213,MetalCow Robotics,false,IL,USA,NULL,2012,true,1650,1663,1600,1714,154,121,2,277,0.5596,170,135,2,307,0.557
4214,Robo-Flames,false,FL,USA,NULL,2012,false,1480,NULL,1480,1480,3,7,0,10,0.3,3,7,0,10,0.3
4215,Tritons,false,MN,USA,NULL,2012,true,1491,1496,1486,1551,48,54,1,103,0.4709,75,86,1,162,0.466
4216,Blue Ops Robotics,false,MI,USA,fim,2012,true,1504,1566,1550,1606,207,189,5,401,0.5224,207,189,5,401,0.5224
4217,Scitobors,false,MN,USA,NULL,2012,false,1407,1400,1408,1485,27,55,1,83,0.3313,27,55,1,83,0.3313
4218,Navigator Robotics,false,HI,USA,NULL,2012,false,1424,NULL,1480,1520,24,33,0,57,0.4211,24,33,0,57,0.4211
4219,RED!,false,TX,USA,fit,2012,true,1511,1484,1476,1567,109,110,3,222,0.4977,123,131,3,257,0.4844
4222,The Frolicking Nerds,false,FL,USA,NULL,2012,false,1485,NULL,1485,1485,5,5,0,10,0.5,5,5,0,10,0.5
4223,Robo-Flight-Transformer,false,FL,USA,NULL,2012,false,1412,NULL,1432,1451,6,12,1,19,0.3421,6,12,1,19,0.3421
4224,The Robo-Rays,false,FL,USA,NULL,2012,false,1376,NULL,1491,1551,18,16,1,35,0.5286,18,16,1,35,0.5286
4225,RoboCats,false,MN,USA,NULL,2012,true,1430,1441,1428,1466,25,56,2,83,0.3133,30,65,2,97,0.3196
4226,Huskies,false,MN,USA,NULL,2012,true,1541,1547,1503,1587,76,76,1,153,0.5,76,76,1,153,0.5
4227,quarks,false,MN,USA,NULL,2012,false,1481,NULL,1481,1481,4,5,1,10,0.45,4,5,1,10,0.45
4228,iRobotics,false,MN,USA,NULL,2012,false,1560,NULL,1556,1560,12,16,2,30,0.4333,12,16,2,30,0.4333
4229,Magnetech,false,MN,USA,NULL,2012,true,1490,1484,1442,1529,48,71,2,121,0.405,55,80,2,137,0.4088
4230,TopperBots,false,MN,USA,NULL,2012,true,1497,1527,1498,1598,62,82,3,147,0.432,64,88,3,155,0.4226
4231,Oakville Robotics 3,false,MO,USA,NULL,2012,false,1431,NULL,1437,1447,13,22,0,35,0.3714,13,22,0,35,0.3714
4232,AHS Robotics,false,IL,USA,NULL,2012,true,1394,1426,1464,1513,47,72,0,119,0.395,47,72,0,119,0.395
4234,Bark Botz,false,IN,USA,fin,2012,false,1466,NULL,1415,1466,27,52,1,80,0.3438,27,52,1,80,0.3438
4235,RoboRaiders,false,GA,USA,pch,2012,false,1447,1447,1426,1504,43,80,3,126,0.3532,44,85,3,132,0.3447
4236,impulse robotics,false,ON,Canada,NULL,2012,false,1472,NULL,1472,1472,3,7,0,10,0.3,3,7,0,10,0.3
4237,Team Lance-A-Bot,false,MI,USA,fim,2012,true,1585,1617,1584,1763,206,175,8,389,0.5398,214,183,8,405,0.5383
4238,Resistance Robotics,false,MN,USA,NULL,2012,true,1520,1445,1435,1520,55,69,2,126,0.4444,62,83,2,147,0.4286
4239,WARPSPEED,false,MN,USA,NULL,2012,true,1496,1543,1513,1606,93,88,4,185,0.5135,124,113,4,241,0.5228
4240,TroTek Warriors,false,GA,USA,pch,2012,true,1419,1441,1437,1474,67,118,3,188,0.3644,69,122,3,194,0.3634
4241,Steel Tigers,false,IL,USA,NULL,2012,false,1409,1469,1481,1617,84,125,2,211,0.4028,91,131,2,224,0.4107
4242,Fresh T.E.C.H.,false,DC,USA,chs,2012,false,1515,1533,1521,1572,154,137,4,295,0.5288,166,150,5,321,0.5249
4243,Excelsior!,false,SC,USA,NULL,2012,false,1575,1479,1444,1575,39,41,0,80,0.4875,39,41,0,80,0.4875
4244,The Steel Battalion,false,MN,USA,NULL,2012,false,1455,NULL,1455,1544,24,21,1,46,0.5326,24,21,1,46,0.5326
4245,Robo Dragons,false,NC,USA,NULL,2012,false,1540,NULL,1446,1540,9,20,0,29,0.3103,9,20,0,29,0.3103
4246,Resurrected Robotics,false,IL,USA,NULL,2012,false,1451,1469,1484,1546,40,52,1,93,0.4355,40,52,1,93,0.4355
4247,CougarBots,false,WI,USA,NULL,2012,false,1401,1422,1454,1586,41,71,2,114,0.3684,46,74,2,122,0.3852
4248,Bits & Pieces,false,ON,Canada,ont,2012,false,1462,1462,1430,1462,34,55,1,90,0.3833,34,55,1,90,0.3833
4249,Tektronix,false,ON,Canada,NULL,2012,false,1483,NULL,1483,1483,6,4,0,10,0.6,6,4,0,10,0.6
4250,Comet-tron,false,ON,Canada,NULL,2012,false,1449,NULL,1446,1449,8,18,0,26,0.3077,8,18,0,26,0.3077
4251,The Gallup GearHeads,false,NM,USA,NULL,2012,true,1385,NULL,1375,1435,10,34,1,45,0.2333,10,34,1,45,0.2333
4252,Cardinal Robotics,false,ON,Canada,ont,2012,false,1437,1440,1452,1518,63,102,2,167,0.3832,63,102,2,167,0.3832
4253,Raid Zero,false,NULL,Chinese Taipei,NULL,2012,true,1606,1624,1588,1702,248,119,6,373,0.6729,253,122,6,381,0.6719
4254,Varsity Robotics,false,NY,USA,NULL,2012,false,1375,NULL,1431,1487,7,14,0,21,0.3333,7,14,0,21,0.3333
4255,Robodores,false,CA,USA,NULL,2012,true,1619,1534,1515,1619,84,90,8,182,0.4835,158,209,11,378,0.4325
4256,Cyborg Cats,false,MO,USA,NULL,2012,true,1605,1621,1600,1686,186,149,1,336,0.5551,197,159,1,357,0.5532
4257,CyberDogs,false,OR,USA,NULL,2012,false,1503,NULL,1503,1503,5,3,1,9,0.6111,5,3,1,9,0.6111
4258,Thornhill Secondary School,false,ON,Canada,NULL,2012,false,1518,NULL,1518,1518,5,4,1,10,0.55,5,4,1,10,0.55
4259,Robo Dragons,false,TX,USA,NULL,2012,false,1420,NULL,1362,1420,12,10,3,25,0.54,12,10,3,25,0.54
4260,BEAR (Blue Earth Area Robotics),false,MN,USA,NULL,2012,true,1424,1421,1426,1515,34,59,1,94,0.367,34,59,1,94,0.367
4261,Raptors,false,SC,USA,NULL,2012,false,1438,NULL,1488,1539,9,13,0,22,0.4091,9,13,0,22,0.4091
4262,Tecmilenio - RoboHawk - 4262,false,NULL,Mexico,NULL,2012,false,1463,1463,1408,1463,33,54,2,89,0.382,33,54,2,89,0.382
4263,CyberDragon,false,NY,USA,NULL,2012,false,1409,1464,1445,1520,26,47,2,75,0.36,26,47,2,75,0.36
4264,The Fellowship of the Springs,false,TN,USA,NULL,2012,false,1507,1507,1502,1622,51,48,1,100,0.515,51,48,1,100,0.515
4265,Secret City Wildbots,false,TN,USA,NULL,2012,true,1711,1660,1661,1808,205,121,8,334,0.6257,295,201,9,505,0.5931
4266,GhostBotics,false,PA,USA,NULL,2012,false,1495,NULL,1493,1516,20,31,0,51,0.3922,20,31,0,51,0.3922
4267,Brave Bots,false,SC,USA,NULL,2012,false,1403,1421,1418,1480,29,49,2,80,0.375,29,49,2,80,0.375
4268,Beehive Robotics,false,UT,USA,NULL,2012,false,1343,NULL,1416,1548,23,42,0,65,0.3538,23,42,0,65,0.3538
4269,CardinalBots,false,OH,USA,NULL,2012,true,1515,1486,1546,1693,116,104,5,225,0.5267,146,149,6,301,0.495
4270,Crusaders,false,HI,USA,NULL,2012,true,1547,1550,1500,1583,112,109,3,224,0.5067,112,109,3,224,0.5067
4271,Los Bandidos,false,TX,USA,NULL,2012,false,1478,NULL,1452,1478,5,13,1,19,0.2895,5,13,1,19,0.2895
4272,Maverick Robotics,false,IN,USA,fin,2012,true,1645,1659,1595,1688,219,174,2,395,0.557,250,198,2,450,0.5578
4273,n/a,false,VA,USA,NULL,2012,false,1424,NULL,1424,1424,3,6,1,10,0.35,3,6,1,10,0.35
4275,Western Hills RoboStangs,false,OH,USA,NULL,2012,false,1503,NULL,1431,1503,12,30,1,43,0.2907,12,30,1,43,0.2907
4276,Surf City Vikings,false,CA,USA,NULL,2012,true,1501,1546,1557,1633,169,125,4,298,0.5738,205,172,4,381,0.5433
4277,Thingamajiggers,false,MN,USA,NULL,2012,true,1518,1499,1480,1533,35,46,1,82,0.4329,41,54,2,97,0.433
4279,RoboRevolution,false,OH,USA,NULL,2012,false,1470,NULL,1469,1470,10,11,0,21,0.4762,10,11,0,21,0.4762
4280,N-Gen,false,TX,USA,NULL,2012,false,1349,NULL,1400,1430,9,21,0,30,0.3,9,21,0,30,0.3
4281," Bulldogs",false,NJ,USA,fma,2012,false,1409,1401,1452,1558,91,143,1,235,0.3894,98,151,1,250,0.394
4282,Cowboys,false,TX,USA,NULL,2012,false,1452,NULL,1426,1452,10,9,1,20,0.525,10,9,1,20,0.525
4283,INSPIRE Robotics,false,OH,USA,NULL,2012,false,1458,1439,1451,1551,43,68,2,113,0.3894,48,71,2,121,0.405
4284,ScotBot4284,false,OH,USA,NULL,2012,false,1466,1498,1461,1562,54,91,3,148,0.375,62,104,3,169,0.3757
4285,Camo-Bots,false,PA,USA,fma,2012,true,1460,1480,1520,1694,172,183,3,358,0.4846,172,183,3,358,0.4846
4286,Imperial Robotics,false,VA,USA,chs,2012,true,1526,1450,1482,1584,103,130,1,234,0.4423,111,138,3,252,0.4464
4287,Trojans,false,GA,USA,NULL,2012,false,1446,NULL,1446,1446,2,5,2,9,0.3333,2,5,2,9,0.3333
4288,Worcester Beach Bots,false,MD,USA,NULL,2012,false,1453,NULL,1521,1576,29,35,1,65,0.4538,29,35,1,65,0.4538
4289,Autobots,false,PA,USA,NULL,2012,false,1349,NULL,1337,1357,9,23,0,32,0.2812,9,23,0,32,0.2812
4290,Bots on Wheels,false,NC,USA,fnc,2012,true,1548,1516,1500,1637,195,138,6,339,0.5841,220,158,6,384,0.5807
4291,AstroBots,false,NC,USA,fnc,2012,false,1468,1454,1452,1510,95,110,5,210,0.4643,95,110,5,210,0.4643
4292,PorterBots,false,IL,USA,NULL,2012,false,1466,1435,1458,1528,38,65,0,103,0.3689,42,68,0,110,0.3818
4293,Komodo,false,CO,USA,NULL,2012,true,1561,1562,1527,1607,111,95,3,209,0.5383,122,101,3,226,0.5465
4294,StarTREC,false,MI,USA,fim,2012,false,1597,NULL,1577,1597,54,45,2,101,0.5446,54,45,2,101,0.5446
4295,Hudson Stingers,false,TX,USA,fit,2012,true,1436,1440,1435,1549,83,102,3,188,0.4495,101,134,4,239,0.431
4296,Trident Robotics,false,IL,USA,NULL,2012,false,1542,1558,1499,1576,97,113,2,212,0.4623,103,116,2,221,0.4706
4297,WENORoBoTS,false,AL,USA,NULL,2012,false,1382,NULL,1382,1382,3,7,1,11,0.3182,3,7,1,11,0.3182
4298,Lectric Longhorn Ranch,false,TX,USA,fit,2012,false,1356,NULL,1413,1470,27,48,0,75,0.36,27,48,0,75,0.36
4299,BCS RoboSharks,false,NY,USA,NULL,2012,false,1456,1444,1421,1463,34,44,2,80,0.4375,34,44,2,80,0.4375
4300,The Lion Kings,false,TX,USA,NULL,2012,false,1517,NULL,1481,1517,38,55,4,97,0.4124,38,55,4,97,0.4124
4301,SM Energy New Tech Narcissists,false,TX,USA,fit,2012,false,1478,1467,1487,1560,48,70,1,119,0.4076,48,70,1,119,0.4076
4302,Robophins,false,IL,USA,NULL,2012,false,1379,NULL,1461,1576,17,28,1,46,0.3804,17,28,1,46,0.3804
4304,Iron Rams,false,WA,USA,pnw,2012,false,1480,NULL,1446,1480,38,50,0,88,0.4318,38,50,0,88,0.4318
4306,Robokomodos,false,TN,USA,NULL,2012,true,1437,1488,1468,1552,62,73,1,136,0.4596,62,73,1,136,0.4596
4307,Trojan Thunderbolts,false,ON,Canada,NULL,2012,false,1487,NULL,1487,1487,3,8,1,12,0.2917,3,8,1,12,0.2917
4308,ABSOLUTE ROBOTICS,false,ON,Canada,ont,2012,true,1465,1479,1476,1610,84,115,1,200,0.4225,95,133,1,229,0.417
4309,4-H Botsmiths,false,WA,USA,pnw,2012,false,1453,1489,1480,1564,111,136,5,252,0.4504,111,136,5,252,0.4504
4310,NUKES,false,UT,USA,NULL,2012,false,1486,NULL,1466,1506,23,34,0,57,0.4035,23,34,0,57,0.4035
4311,Swampscott Currents,false,MA,USA,ne,2012,true,1526,1542,1491,1647,117,141,9,267,0.4551,129,150,9,288,0.4635
4314,SUL Abe-Ro-Bots,false,IL,USA,NULL,2012,true,1565,1532,1444,1565,35,66,0,101,0.3465,35,66,0,101,0.3465
4315,Falcons,false,TX,USA,NULL,2012,false,1434,NULL,1434,1434,2,8,1,11,0.2273,2,8,1,11,0.2273
4316,Trobotics,false,LA,USA,NULL,2012,false,1470,NULL,1467,1536,21,34,0,55,0.3818,21,34,0,55,0.3818
4317,Tech Busters,false,TX,USA,NULL,2012,false,1450,NULL,1452,1455,7,17,0,24,0.2917,7,17,0,24,0.2917
4318,Mo-Bots,false,NV,USA,NULL,2012,false,1497,NULL,1497,1497,8,7,0,15,0.5333,8,7,0,15,0.5333
4319,Ladies FIRST,false,NULL,Israel,isr,2012,true,1400,1411,1418,1482,68,136,1,205,0.3341,68,136,1,205,0.3341
4320,The Joker,false,NULL,Israel,isr,2012,true,1462,1447,1507,1636,149,156,2,307,0.4886,149,156,2,307,0.4886
4321,Vikings,false,FL,USA,NULL,2012,false,1415,NULL,1457,1499,8,12,0,20,0.4,8,12,0,20,0.4
4322,Clockwork Oranges,false,CA,USA,NULL,2012,true,1527,1522,1534,1600,128,124,6,258,0.5078,162,170,6,338,0.4882
4323,BGCircuit Breakers,false,GA,USA,NULL,2012,false,1456,NULL,1456,1456,4,4,1,9,0.5,4,4,1,9,0.5
4324,HTA,false,IL,USA,NULL,2012,false,1440,NULL,1372,1440,7,14,0,21,0.3333,7,14,0,21,0.3333
4325,RoboRangers,false,MI,USA,fim,2012,true,1579,1574,1583,1681,207,178,4,389,0.5373,207,178,4,389,0.5373
4326,Team Rocket,false,NULL,Israel,NULL,2012,false,1503,NULL,1503,1503,5,5,1,11,0.5,5,5,1,11,0.5
4327,Q Branch,false,MI,USA,fim,2012,true,1526,1534,1496,1551,175,200,4,379,0.467,175,200,4,379,0.467
4328,Furious Falcons,false,TX,USA,fit,2012,true,1454,1472,1492,1627,73,96,2,171,0.4327,81,105,3,189,0.4365
4329,Lutheran Roboteers,false,MO,USA,NULL,2012,true,1640,1554,1558,1649,150,149,4,303,0.5017,198,193,4,395,0.5063
4330,Rambunction,false,MO,USA,NULL,2012,true,1391,1470,1497,1569,95,136,0,231,0.4113,95,136,0,231,0.4113
4331,RoboSwag,false,MO,USA,NULL,2012,false,1361,NULL,1423,1460,17,37,2,56,0.3214,17,37,2,56,0.3214
4332,EHS RoboCats,false,TX,USA,fit,2012,true,1397,1424,1435,1494,58,102,3,163,0.365,60,106,3,169,0.3639
4333,Team MOSI,false,FL,USA,NULL,2012,false,1519,NULL,1519,1519,4,6,0,10,0.4,4,6,0,10,0.4
4334,Alberta Tech Alliance (ATA),false,AB,Canada,NULL,2012,false,1512,1596,1672,1880,210,113,2,325,0.6492,224,124,2,350,0.6429
4335,Metallic Clouds,false,TX,USA,NULL,2012,false,1359,1359,1439,1538,39,54,3,96,0.4219,54,77,3,134,0.4142
