key,year,name,time,country,state,district,start_date,end_date,type,week,offseason,video,status,num_teams,current_match,qual_matches,epa_max,epa_top_8,epa_top_24,epa_mean,epa_sd,count,epa_conf,epa_acc,epa_mse,epa_score_rmse,epa_score_mae,epa_score_error,rp_count,epa_rp_1_error,epa_rp_1_acc,epa_rp_1_ll,epa_rp_1_f1,epa_rp_2_error,epa_rp_2_acc,epa_rp_2_ll,epa_rp_2_f1
2022mawne,2022,NE District Western NE Event,1647576000,USA,MA,ne,2022-03-18,2022-03-20,district,3,f,https://www.twitch.tv/nefirst_green,Completed,36,87,72,53.18,20.52,10.98,15.99,9.43,87,0.7692,0.8046,0.1242,14.0973,10.8818,-1.849,144,0.0123,0.8194,0.3813,0.5667,-0.062,0.6736,0.609,0.5688
2022mawor,2022,NE District WPI Event,1649390400,USA,MA,ne,2022-04-08,2022-04-10,district,6,f,https://www.twitch.tv/nefirst_blue,Completed,39,93,78,35.08,25.65,15.35,18.55,7.49,93,0.7302,0.7634,0.1543,14.2921,11.0859,-1.9123,156,-0.0162,0.7244,0.5311,0.5905,-0.0579,0.6667,0.6009,0.7347
2022mdbob,2022,Battle O’ Baltimore - Competition #1,1666411200,USA,MD,NULL,2022-10-22,2022-10-22,offseason,9,t,https://www.twitch.tv/firstchesapeake1,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022mdbob2,2022,Battle O’ Baltimore - Competition #2,1666497600,USA,MD,NULL,2022-10-23,2022-10-23,offseason,9,t,https://www.twitch.tv/firstchesapeake1,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022melew,2022,NE District Pine Tree Event,1646974800,USA,ME,ne,2022-03-11,2022-03-13,district,2,f,https://www.twitch.tv/nefirst_blue,Completed,26,66,52,35.98,23.07,4.01,17.61,10.41,66,0.8049,0.7879,0.1186,14.2853,10.3867,-2.4457,104,-0.0114,0.7981,0.4473,0.7273,-0.0694,0.6827,0.5958,0.6024
2022mesh,2022,Summer Heat,1656129600,USA,ME,NULL,2022-06-25,2022-06-25,offseason,9,t,NULL,Completed,27,47,29,47.49,36.77,3.11,25.59,14.72,47,0.7972,0.5957,0.2318,26.3948,21.6478,10.1648,58,0.729,0.2241,2.0559,0,0.7268,0.2241,1.8047,0
2022mibb,2022,Big Bang!,1656043200,USA,MI,NULL,2022-06-24,2022-06-25,offseason,9,t,NULL,Completed,20,59,50,47.31,30.37,NULL,25.03,11.51,59,0.7835,0.7797,0.1469,24.4831,20.0621,9.8416,100,0.1975,0.69,0.696,0.735,0.2096,0.58,0.7739,0.7083
2022mibel,2022,FIM District Belleville Event,1648094400,USA,MI,fim,2022-03-24,2022-03-26,district,4,f,https://www.twitch.tv/firstinspires22,Completed,39,93,78,42.22,29.29,15.93,18.62,8.99,93,0.7607,0.7312,0.158,14.4506,10.9644,-2.2734,156,-0.0057,0.7372,0.4967,0.6296,-0.0426,0.6987,0.6202,0.624
2022mibg,2022,Bloomfield Girls Robotics Competition,1665806400,USA,MI,NULL,2022-10-15,2022-10-15,offseason,9,t,https://www.twitch.tv/FirstInMI04,Completed,32,48,32,46.3,41.52,19.99,30.23,12.71,48,0.783,0.7917,0.1717,38.9401,34.1245,33.0972,64,0.5184,0.375,1.7007,0.5238,0.3658,0.4375,1.0474,0.5385
2022mibro,2022,Goonettes Invitational,1664596800,USA,MI,NULL,2022-10-01,2022-10-02,offseason,9,t,https://www.twitch.tv/firstupdatesnow,Completed,25,44,32,46.14,28.35,2.77,21.9,12.43,44,0.8023,0.75,0.1684,38.1765,33.6374,30.9949,64,0.5505,0.375,1.2699,0.2,0.4006,0.4688,1.0742,0.5405
2022micmp,2022,FIRST in Michigan State Championship,1650081600,USA,MI,fim,2022-04-16,2022-04-16,district_cmp,7,f,https://www.twitch.tv/firstinspires21,Completed,13,8,0,62.1,40.37,NULL,38.9,12.8,8,0.6761,0.75,0.1764,13.1253,10.59,1.81,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022micmp1,2022,FIRST in Michigan State Championship - DTE Energy Foundation Division,1649822400,USA,MI,fim,2022-04-13,2022-04-16,district_cmp,7,f,https://www.twitch.tv/firstinspires21,Completed,40,98,80,55.59,41.73,26.16,29.3,11.67,98,0.7851,0.7551,0.1581,17.4682,13.7664,1.1477,160,-0.0137,0.8875,0.281,0.9379,-0.0165,0.7875,0.5372,0.8759
2022micmp2,2022,FIRST in Michigan State Championship - Ford Division,1649822400,USA,MI,fim,2022-04-13,2022-04-16,district_cmp,7,f,https://www.twitch.tv/firstinspires23,Completed,40,95,80,46.96,34.84,24.48,27.79,8.16,95,0.7668,0.7474,0.1605,17.4526,13.6243,1.4379,160,-0.0225,0.775,0.4228,0.8594,-0.044,0.8313,0.4443,0.9059
2022micmp3,2022,FIRST in Michigan State Championship - APTIV Division,1649822400,USA,MI,fim,2022-04-13,2022-04-16,district_cmp,7,f,https://www.twitch.tv/firstinspires24,Completed,40,97,80,49.44,38.09,25.3,28.58,9.72,97,0.718,0.732,0.1818,19.7417,15.2249,1.8284,160,-0.0164,0.9,0.3284,0.942,-0.0805,0.725,0.5116,0.8358
2022micmp4,2022,FIRST in Michigan State Championship - Consumers Energy Division,1649822400,USA,MI,fim,2022-04-13,2022-04-16,district_cmp,7,f,https://www.twitch.tv/firstinspires22,Completed,40,96,80,64.76,36.99,26.47,29.62,9.88,96,0.7532,0.75,0.14,17.2185,14.1087,-0.2863,160,-0.0526,0.9063,0.2453,0.9488,-0.0743,0.8438,0.3848,0.9104
2022midet,2022,FIM District Detroit Event,1646283600,USA,MI,fim,2022-03-03,2022-03-05,district,1,f,https://www.twitch.tv/firstinspires23,Completed,37,90,74,28.68,10.62,4.25,7.54,6.29,90,0.7473,0.7889,0.1449,12.3764,9.5662,-0.0693,148,0.0024,0.973,0.0854,0,0.0743,0.9662,0.1812,0
2022miesc,2022,FIM District Escanaba Event,1647489600,USA,MI,fim,2022-03-17,2022-03-19,district,3,f,https://www.twitch.tv/firstinspires25,Completed,38,93,76,26.3,18.07,9.52,12.05,6.63,93,0.7053,0.6559,0.187,11.7842,9.6127,0.2492,152,0.0244,0.9408,0.1918,0.3077,-0.0132,0.7566,0.5095,0.2449
2022mifor,2022,FIM District Calvin University Event,1646283600,USA,MI,fim,2022-03-03,2022-03-05,district,1,f,https://www.twitch.tv/firstinspires21,Completed,34,84,68,37.66,20.82,8.43,14.59,8.57,84,0.7393,0.75,0.1493,15.3256,11.0538,2.1755,136,0.0005,0.7721,0.4702,0.5507,-0.0381,0.6765,0.5718,0.3333
2022migul,2022,FIM District Gull Lake Event presented by Parker Hannifin,1646888400,USA,MI,fim,2022-03-10,2022-03-12,district,2,f,https://www.twitch.tv/firstinspires25,Completed,31,78,62,29.47,15.69,7.82,13.06,5.8,78,0.6959,0.7436,0.1759,14.7169,11.262,-0.2666,124,0.019,0.9113,0.2692,0.2667,-0.0215,0.6774,0.6025,0.375
2022mijac,2022,FIM District Jackson Event presented by Spring Arbor and Consumers,1649304000,USA,MI,fim,2022-04-07,2022-04-09,district,6,f,https://www.twitch.tv/firstinspires23,Completed,40,96,80,36.44,27.4,12.73,17.49,9.31,96,0.7383,0.7813,0.1403,15.0794,11.8711,-3.5246,160,-0.0297,0.7938,0.4464,0.6733,-0.0367,0.7125,0.578,0.6462
2022mike2,2022,FIM District Kettering University Event #2 presented by Ford,1646888400,USA,MI,fim,2022-03-10,2022-03-12,district,2,f,https://www.twitch.tv/firstinspires24,Completed,33,82,66,37.25,18,7.24,13.18,7.53,82,0.7574,0.7317,0.1911,13.4927,10.1885,-0.4943,132,0.0043,0.8636,0.2906,0.4706,-0.0351,0.7121,0.5821,0.1739
2022miken,2022,FIM District Kentwood Event presented by Dematic,1648699200,USA,MI,fim,2022-03-31,2022-04-02,district,5,f,https://www.twitch.tv/firstinspires25,Completed,33,81,66,46.28,27.43,11.1,19.15,11.09,81,0.7998,0.8642,0.129,14.0116,10.8205,-1.2509,132,-0.0176,0.8258,0.3692,0.7928,-0.0451,0.5985,0.6463,0.5225
2022miket,2022,FIM District Kettering University Event #1,1646283600,USA,MI,fim,2022-03-03,2022-03-05,district,1,f,https://www.twitch.tv/firstinspires24,Completed,35,85,70,39.78,19.63,8.15,14.14,9.84,85,0.7839,0.8118,0.1153,13.2342,10.6479,0.7008,140,0.0054,0.8714,0.3247,0.6897,-0.0364,0.7071,0.5673,0.4225
2022mikk,2022,Kettering Week 0 - AM Session,1645851600,USA,MI,NULL,2022-02-26,2022-02-26,preseason,0,t,https://www.twitch.tv/RoboZonePodcast,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022mikk2,2022,Kettering Week 0 - PM Session,1645851600,USA,MI,NULL,2022-02-26,2022-02-26,preseason,0,t,https://www.twitch.tv/RoboZonePodcast,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022mikk3,2022,Kettering Kickoff - Day 1,1663387200,USA,MI,NULL,2022-09-17,2022-09-17,offseason,9,t,https://www.twitch.tv/firstupdatesnow,Completed,40,63,47,59.2,39.04,25.63,28.23,11.95,63,0.7962,0.746,0.1848,27.8946,22.606,18.7638,94,0.3581,0.5426,0.9716,0.6614,0.171,0.5957,0.7514,0.7077
2022mikk4,2022,Kettering Kickoff - Day 2,1663473600,USA,MI,NULL,2022-09-18,2022-09-18,offseason,9,t,https://www.twitch.tv/firstupdatesnow,Completed,33,56,39,62.1,42.08,17.34,30.17,14.17,56,0.7803,0.5714,0.2654,33.5398,28.1828,22.1399,78,0.2116,0.7308,0.7042,0.8293,0.2623,0.5513,0.8358,0.7059
2022mikng,2022,FIM District Kingsford Event,1649304000,USA,MI,fim,2022-04-07,2022-04-09,district,6,f,https://www.twitch.tv/firstinspires25,Completed,34,83,68,49.89,23.82,9.83,16.46,9.95,83,0.7797,0.8313,0.1177,13.0145,9.697,-4.2032,136,-0.0436,0.8382,0.3668,0.5769,-0.0798,0.7132,0.5625,0.6139
2022milak,2022,FIM District Lakeview Event,1648699200,USA,MI,fim,2022-03-31,2022-04-02,district,5,f,https://www.twitch.tv/firstinspires23,Completed,33,83,66,46.71,23.43,10.29,16.8,9.31,83,0.7688,0.8072,0.1229,14.0283,11.3221,-1.7139,132,0.0183,0.8106,0.4277,0.6667,-0.076,0.7273,0.5479,0.6897
2022milan,2022,FIM District Lansing Event,1648094400,USA,MI,fim,2022-03-24,2022-03-26,district,4,f,https://www.twitch.tv/firstinspires24,Completed,36,87,72,40,24,11.15,16.06,8.7,87,0.7549,0.7011,0.1676,13.7662,11.0069,-2.5171,144,-0.0177,0.7847,0.4451,0.5634,-0.0657,0.6528,0.6255,0.4318
2022miliv,2022,FIM District Livonia Event presented by Aisin,1647489600,USA,MI,fim,2022-03-17,2022-03-19,district,3,f,https://www.twitch.tv/firstinspires23,Completed,37,88,74,29.28,17.57,8.45,12.18,7.07,88,0.7458,0.7841,0.1394,10.87,8.3475,-1.399,148,0.0222,0.9527,0.1805,0.3636,0.0103,0.8446,0.3549,0.1481
2022mimcc,2022,FIM District Macomb Community College Event presented by DTE Foundation,1648699200,USA,MI,fim,2022-03-31,2022-04-02,district,5,f,https://www.twitch.tv/firstinspires21,Completed,41,98,82,38.79,29.9,13.61,18.67,10.28,98,0.7437,0.7653,0.1551,15.4971,12.2208,-1.6834,164,-0.0503,0.7561,0.5036,0.7059,-0.0441,0.7195,0.5668,0.566
2022mimid,2022,FIM District Midland Event presented by Dow,1648094400,USA,MI,fim,2022-03-24,2022-03-26,district,4,f,https://www.twitch.tv/firstinspires25,Completed,40,96,80,33.41,19.4,10.03,13.22,6.59,96,0.7358,0.7813,0.142,11.1632,8.8971,-1.6123,160,-0.0169,0.9188,0.2458,0.6977,-0.0535,0.7,0.5626,0.5294
2022mimil,2022,FIM District Milford Event presented by GM Proving Grounds,1646888400,USA,MI,fim,2022-03-10,2022-03-12,district,2,f,https://www.twitch.tv/firstinspires21,Completed,36,90,72,40.4,25.07,13.88,18.6,7.9,90,0.7299,0.7222,0.1935,14.6213,11.4608,-1.9749,144,0.0051,0.7569,0.4846,0.507,-0.0995,0.625,0.6075,0.5909
2022mimus,2022,FIM District Muskegon Event presented by Renk,1647489600,USA,MI,fim,2022-03-17,2022-03-19,district,3,f,https://www.twitch.tv/firstinspires21,Completed,38,92,76,45.1,22.27,10,14.52,9.75,92,0.7817,0.8261,0.1221,11.8791,9.4047,0.753,152,0.0472,0.8882,0.2751,0.6909,-0.0077,0.7303,0.5166,0.4675
2022mirc,2022,RoboCat-astrophe,1658462400,USA,MI,NULL,2022-07-22,2022-07-23,offseason,9,t,NULL,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022miroc,2022,FIM District Rochester Event presented by Aptiv,1646888400,USA,MI,fim,2022-03-10,2022-03-12,district,2,f,https://www.twitch.tv/firstinspires22,Completed,36,88,72,40.92,21.74,10.34,15.19,8.56,88,0.7395,0.7159,0.1758,15.5755,12.4185,-0.014,144,0.0201,0.7917,0.4895,0.5833,-0.0352,0.7292,0.5415,0.3607
2022mirr,2022,Rainbow Rumble,1659672000,USA,MI,NULL,2022-08-05,2022-08-07,offseason,9,t,https://www.youtube.com/watch?v=oN_cuxYYkeQ,Completed,15,38,38,44.43,25.63,NULL,24.14,12.71,38,0.8038,0.5789,0.2415,25.4913,21.1733,13.0391,76,0.2666,0.5132,0.9853,0.5432,0.0751,0.6053,0.7341,0.7321
2022misal,2022,FIM District Saline Event presented by DTE,1648180800,USA,MI,fim,2022-03-25,2022-03-27,district,4,f,https://www.twitch.tv/firstinspires21,Completed,40,94,80,49.27,20.57,11.92,14.94,10.17,94,0.7875,0.8298,0.1179,13.0448,10.246,-0.6464,160,0.0117,0.8313,0.3567,0.64,-0.0407,0.6938,0.5453,0.4494
2022misjo,2022,FIM District St. Joseph Event presented by Whirlpool,1646888400,USA,MI,fim,2022-03-10,2022-03-12,district,2,f,https://www.twitch.tv/firstinspires23,Completed,31,78,62,37.4,17.35,9.6,13.83,7.09,78,0.7601,0.7821,0.1459,10.8117,8.4478,0.6991,124,0.0705,0.9032,0.2499,0.1429,-0.0152,0.7419,0.5528,0.4483
2022mitry,2022,FIM District Troy Event presented by Magna,1648699200,USA,MI,fim,2022-03-31,2022-04-02,district,5,f,https://www.twitch.tv/firstinspires24,Completed,40,95,80,57.73,30.82,12.64,19.5,12.91,95,0.8071,0.8421,0.1197,19.8863,14.4891,-3.7918,160,-0.0145,0.7438,0.4429,0.6612,-0.0387,0.7063,0.5709,0.6299
2022mitvc,2022,FIM District Traverse City Event,1649304000,USA,MI,fim,2022-04-07,2022-04-09,district,6,f,https://www.twitch.tv/firstinspires22,Completed,36,88,72,31.02,17,8.93,12.76,6.28,88,0.7448,0.75,0.141,11.1688,9.1175,-3.8843,144,0.019,0.8819,0.2756,0.5143,-0.071,0.7639,0.5274,0.4138
2022miwal,2022,FIM District Walled Lake Event presented by Magna,1649390400,USA,MI,fim,2022-04-08,2022-04-10,district,6,f,https://www.twitch.tv/firstinspires24,Completed,41,98,82,42.13,23.48,10.98,15.35,8.96,98,0.7626,0.8367,0.1161,13.8553,10.5218,-3.2231,164,0.0029,0.7866,0.4445,0.4928,-0.0484,0.7195,0.5833,0.5965
2022miwmi,2022,FIM District West Michigan Event,1648094400,USA,MI,fim,2022-03-24,2022-03-26,district,4,f,https://www.twitch.tv/firstinspires23,Completed,36,87,72,36.64,21.18,10.67,16.13,8.76,87,0.7596,0.8046,0.1252,14.5322,11.8351,-2.3158,144,-0.0331,0.7222,0.5243,0.5918,-0.062,0.6597,0.6329,0.3797
2022miwoo,2022,FIM District Woodhaven Event presented by Ford,1649390400,USA,MI,fim,2022-04-08,2022-04-10,district,6,f,https://www.twitch.tv/firstinspires21,Completed,41,97,82,36.88,19.24,7.14,11.14,8.22,97,0.78,0.7938,0.1277,10.4926,8.3657,-1.1425,164,0.0507,0.9451,0.1712,0.4706,-0.054,0.7561,0.4832,0.4286
2022miwyo,2022,Grand Rapids Girls Robotics Competition,1665115200,USA,MI,NULL,2022-10-07,2022-10-08,offseason,9,t,NULL,Completed,14,24,24,44.43,26.16,NULL,27.6,7.57,24,0.7241,0.75,0.1764,39.3652,35.3592,35.3592,48,0.6123,0.2917,1.493,0.3462,0.3381,0.5417,0.912,0.6667
2022mmr,2022,Minne Mini Regional,1668834000,USA,MN,NULL,2022-11-19,2022-11-19,offseason,9,t,NULL,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022mndu,2022,Lake Superior Regional,1646197200,USA,MN,NULL,2022-03-02,2022-03-05,regional,1,f,https://www.twitch.tv/firstinspires5,Completed,58,104,87,35.34,21.92,16.08,15.51,6.54,104,0.7071,0.7019,0.19,13.1966,10.7732,-1.6982,174,0.0067,0.8908,0.2506,0.24,-0.1588,0.5747,0.6794,0.5747
2022mndu2,2022,Northern Lights Regional,1646197200,USA,MN,NULL,2022-03-02,2022-03-05,regional,1,f,https://www.twitch.tv/firstinspires3,Completed,53,96,80,39.16,19.56,12.86,13.7,6.97,96,0.7469,0.6771,0.2068,12.934,10.2362,0.1388,160,0.0438,0.9125,0.2372,0.5,-0.0817,0.6,0.6496,0.3846
2022mngggt,2022,Gitchi Gummi Get Together,1657857600,USA,MN,NULL,2022-07-15,2022-07-16,offseason,9,t,NULL,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022mnmi,2022,"Minnesota 10,000 Lakes Regional presented by Medtronic",1649217600,USA,MN,NULL,2022-04-06,2022-04-09,regional,6,f,https://www.twitch.tv/firstinspires10,Completed,55,108,92,45.48,28.79,18.49,18.18,10.24,108,0.7521,0.7685,0.1409,16.338,12.5835,-3.556,184,-0.0405,0.837,0.3783,0.7222,-0.0943,0.6957,0.589,0.6216
2022mnmi2,2022,Minnesota North Star Regional,1649217600,USA,MN,NULL,2022-04-06,2022-04-09,regional,6,f,https://www.twitch.tv/firstinspires11,Completed,53,108,89,31.77,23.31,18.17,17.26,6.14,108,0.6883,0.6944,0.1899,13.6428,10.6926,-3.0089,178,-0.0003,0.7472,0.5054,0.5455,-0.0802,0.6348,0.6474,0.6561
2022mnros,2022,Minnesota Robotics Invitational,1665806400,USA,MN,NULL,2022-10-15,2022-10-15,offseason,9,t,https://www.youtube.com/watch?v=yskfX6b07YU,Completed,36,48,48,46.82,27.28,13.43,19.41,10.36,48,0.8267,0.9167,0.0878,25.569,21.4979,19.6767,96,0.3186,0.6354,0.6865,0.3636,0.1634,0.5833,0.7262,0.5745
2022mnst,2022,Minnesota State High School League Championship,1651896000,USA,MN,NULL,2022-05-07,2022-05-07,offseason,9,t,https://www.youtube.com/watch?v=0wEQ4mxJiEQ,Completed,36,54,48,49.09,33.37,23.31,27.71,7.87,54,0.7143,0.6667,0.192,15.4702,12.9368,2.8779,96,-0.0196,0.7917,0.4033,0.8765,0.0082,0.875,0.4674,0.9326
2022mogw,2022,Gateway Robotics Challenge (GRC),1663905600,USA,MO,NULL,2022-09-23,2022-09-24,offseason,9,t,https://www.twitch.tv/frcstl,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022mokc,2022,Greater Kansas City Regional,1648008000,USA,MO,NULL,2022-03-23,2022-03-26,regional,4,f,https://www.twitch.tv/firstinspires7,Completed,30,76,60,35.38,20.34,8.24,14.89,7.88,76,0.7126,0.7368,0.1883,14.1323,11.3346,-2.1546,120,-0.0225,0.875,0.3771,0.4828,-0.0665,0.6167,0.6505,0.3235
2022mokc3,2022,Central Missouri Regional,1648699200,USA,MO,NULL,2022-03-31,2022-04-03,regional,5,f,https://www.twitch.tv/firstinspires7,Completed,27,72,56,47.89,26.17,8.9,20.74,11.71,72,0.8042,0.8889,0.0983,19.0189,12.509,0.1319,112,0.0347,0.7589,0.4845,0.7907,-0.0819,0.6696,0.5716,0.7448
2022mosl,2022,St. Louis Regional,1648612800,USA,MO,NULL,2022-03-30,2022-04-02,regional,5,f,https://www.twitch.tv/firstinspires10,Completed,37,89,74,50.31,26.65,8.95,16.13,12.64,89,0.7805,0.8315,0.116,14.8416,12.0111,-0.5077,148,-0.0096,0.8378,0.3928,0.7818,-0.0019,0.7838,0.462,0.5789
2022mrcmp,2022,FIRST Mid-Atlantic District Championship,1649304000,USA,PA,fma,2022-04-07,2022-04-09,district_cmp,6,f,https://www.youtube.com/watch?v=_UK5iIwWhSU,Completed,60,136,120,51.53,35.72,28.98,26.04,8.37,136,0.7485,0.8015,0.1472,16.1152,12.8977,-1.5578,240,0.0082,0.7708,0.4756,0.8564,-0.0281,0.7083,0.6223,0.8128
2022mttd,2022,Madtown Throwdown,1668142800,USA,CA,NULL,2022-11-11,2022-11-13,offseason,9,t,https://www.youtube.com/watch?v=O9odsUiVAbY,Completed,46,76,62,69.09,33.1,11.08,18.96,17.09,76,0.8007,0.6447,0.233,45.4287,37.1427,-34.4562,124,-0.1416,0.75,0.5919,0.3673,-0.14,0.6371,0.6639,0
2022mxmo,2022,Regional Monterrey,1646802000,Mexico,NULL,NULL,2022-03-09,2022-03-12,regional,2,f,https://www.twitch.tv/firstinspires19,Completed,40,81,67,40.77,10.96,5.13,8.09,7.54,81,0.7285,0.7284,0.1589,13.222,10.2538,-1.0942,134,-0.0295,0.9254,0.178,0,0.0691,0.9403,0.238,0.2
2022mxto,2022,Regional Laguna,1648008000,Mexico,NULL,NULL,2022-03-23,2022-03-26,regional,4,f,https://www.twitch.tv/firstinspires19,Completed,40,82,67,44.5,13.03,5.83,9.23,8.13,82,0.7289,0.6951,0.1706,14.1783,10.7675,-1.8013,134,-0.0135,0.9104,0.1892,0.25,0.0657,0.9254,0.2509,0
2022ncash,2022,FNC District UNC Asheville Event,1647576000,USA,NC,fnc,2022-03-18,2022-03-20,district,3,f,https://www.twitch.tv/firstinspires27,Completed,29,75,58,24.49,16.63,7.8,13.17,5.95,75,0.6942,0.68,0.2096,14.8376,12.1962,-1.9949,116,0.0086,0.8966,0.2879,0,-0.0149,0.7241,0.55,0.1579
2022nccmp,2022,FIRST North Carolina District State Championship,1649390400,USA,NC,fnc,2022-04-08,2022-04-10,district_cmp,6,f,https://www.twitch.tv/firstinspires27,Completed,32,78,64,43.99,30.78,18.31,23.35,9.68,78,0.7585,0.7821,0.1412,15.4938,12.1934,-0.9391,128,-0.0082,0.7891,0.4313,0.8323,-0.0851,0.7031,0.5876,0.7841
2022ncdi,2022,Doyenne Inspiration ,1665892800,USA,NC,NULL,2022-10-16,2022-10-16,offseason,9,t,https://www.twitch.tv/first_north_carolina,Completed,17,23,23,42,22.49,NULL,21.88,14.14,23,0.8883,0.6522,0.3053,34.3667,28.9272,25.9111,46,0.4118,0.4783,1.0489,0.4,0.4762,0.4348,1.0501,0.1333
2022ncgre,2022,FNC District ECU Event,1646974800,USA,NC,fnc,2022-03-11,2022-03-13,district,2,f,https://www.twitch.tv/firstinspires27,Completed,33,84,66,21.14,9.61,3.36,6.82,5.33,84,0.7319,0.75,0.1702,11.6515,8.6046,0.6452,132,0.0124,0.9848,0.059,0,0.0345,0.8788,0.336,0
2022ncgui,2022,FNC District Guilford County Event,1648180800,USA,NC,fnc,2022-03-25,2022-03-27,district,4,f,https://www.twitch.tv/firstinspires27,Completed,31,78,62,36.39,24.26,6.56,15.43,9.77,78,0.754,0.8462,0.1209,14.2025,11.1526,-4.1775,124,-0.0113,0.8468,0.3192,0.5957,-0.0389,0.6935,0.5511,0.4063
2022ncpem,2022,FNC District UNC Pembroke Event,1648785600,USA,NC,fnc,2022-04-01,2022-04-03,district,5,f,https://www.twitch.tv/firstinspires27,Completed,34,83,68,29.29,21.55,7.61,12.99,7.82,83,0.7255,0.7952,0.1463,15.6424,11.469,-5.6086,136,-0.011,0.8603,0.3471,0.2963,-0.0497,0.7941,0.465,0.3913
2022ncth1,2022,THOR 1,1663992000,USA,NC,NULL,2022-09-24,2022-09-24,offseason,9,t,https://www.twitch.tv/first_north_carolina,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022ncth2,2022,THOR 2,1664078400,USA,NC,NULL,2022-09-25,2022-09-25,offseason,9,t,NULL,Invalid,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022ncth3,2022,THOR 3,1665806400,USA,NC,NULL,2022-10-15,2022-10-15,offseason,9,t,https://www.twitch.tv/first_north_carolina,Completed,26,35,35,38.21,24.98,5.03,19.49,11.01,35,0.7967,0.6,0.2213,27.0614,22.594,20.542,70,0.4471,0.5143,0.9115,0.32,0.3052,0.6,0.7949,0.4167
2022ndgf,2022,Great Northern Regional,1648008000,USA,ND,NULL,2022-03-23,2022-03-26,regional,4,f,https://www.twitch.tv/firstinspires11,Completed,49,99,82,51.21,26.53,17.06,18.08,9.67,99,0.7522,0.8182,0.1313,14.2635,11.0659,-1.863,164,-0.0068,0.8354,0.3514,0.6301,-0.092,0.628,0.6504,0.6474
2022ndse,2022,STEM Expo,1660968000,USA,ND,NULL,2022-08-20,2022-08-20,offseason,9,t,https://www.twitch.tv/stemalliance,Completed,10,19,19,39.16,17.68,NULL,19.54,9.08,19,0.7789,0.7368,0.1944,19.9054,17.2358,13.2058,38,0.3215,0.6579,0.6425,0.381,0.1108,0.6579,0.6676,0.7636
2022necmp,2022,New England FIRST District Championship,1650081600,USA,MA,ne,2022-04-16,2022-04-16,district_cmp,7,f,https://www.twitch.tv/nefirst_blue,Completed,6,2,0,54.54,NULL,NULL,36.4,15.52,2,0.6708,1,0.1089,19.8414,18.565,7.78,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022necmp1,2022,New England FIRST District Championship - Calcium Division,1649822400,USA,MA,ne,2022-04-13,2022-04-16,district_cmp,7,f,https://www.twitch.tv/nefirst_green,Completed,39,95,78,47.49,34.8,23.23,26.9,8.99,95,0.7676,0.7579,0.1507,18.3814,13.0396,0.5054,156,0.0052,0.7885,0.4087,0.8716,-0.0272,0.7821,0.5119,0.8692
2022necmp2,2022,New England FIRST District Championship - Titanium Division,1649822400,USA,MA,ne,2022-04-13,2022-04-16,district_cmp,7,f,https://www.twitch.tv/nefirst_blue,Completed,39,93,78,56.66,31.42,20.9,25.63,10.46,93,0.7508,0.8602,0.1206,15.6133,12.4031,0.1479,156,0.0497,0.7756,0.496,0.8523,-0.0062,0.75,0.4944,0.8482
