key,year,name,time,state,country,district,type,week,status,elo_max,elo_top8,elo_top24,elo_mean,elo_sd,opr_max,opr_top8,opr_top24,opr_mean,opr_sd,elo_acc,elo_mse,opr_acc,opr_mse,mix_acc,mix_mse,rp1_acc,rp1_mse,rp2_acc,rp2_mse
2017njski,2017,MAR District - Montgomery Event,1490932800,NJ,USA,fma,1,5,Completed,1713,1642,1553,1570,85.75,136.05,102.91,86.59,86.09,23.28,0.6596,0.2082,0.6596,0.1953,0.6702,0.197,0.9276,0.0547,0.9803,0.0171
2017njtab,2017,MAR District - Seneca Event,1490328000,NJ,USA,fma,1,4,Completed,1720,1624,1526,1564,72.83,120.53,105.36,71.16,82.27,24.1,0.6413,0.2132,0.6522,0.2099,0.6848,0.2053,0.9392,0.0498,1,0.0001
2017nvlv,2017,Las Vegas Regional,1491364800,NV,USA,NULL,0,6,Completed,1839,1618,1521,1553,101.01,154.98,112.93,89.45,87.25,27.59,0.7273,0.1892,0.7045,0.1936,0.7045,0.1818,0.9085,0.0834,0.9225,0.0494
2017nyli,2017,SBPLI Long Island Regional,1490760000,NY,USA,NULL,0,5,Completed,1693,1577,1504,1499,72.21,149.08,111.76,82.77,78.58,29.64,0.6514,0.2266,0.5963,0.2327,0.6147,0.2221,0.9728,0.0238,1,0
2017nyny,2017,New York City Regional,1491451200,NY,USA,NULL,0,6,Completed,1694,1594,1491,1491,90.86,131.41,102.14,71.58,66.34,33.05,0.7449,0.1763,0.6939,0.1905,0.7449,0.1773,0.9812,0.0164,0.9812,0.013
2017nyro,2017,Finger Lakes Regional ,1489550400,NY,USA,NULL,0,3,Completed,1691,1604,1527,1530,62.14,136.91,88.18,70.53,68.79,22.98,0.5312,0.243,0.5729,0.2342,0.5938,0.2314,0.9939,0.0068,0.9939,0.0061
2017nysu,2017,Hudson Valley Regional,1490241600,NY,USA,NULL,0,4,Completed,1713,1596,1516,1506,82.62,134.18,111.52,70.15,71.28,29.9,0.6837,0.2147,0.6837,0.2094,0.6735,0.2037,0.9563,0.0307,1,0.0001
2017nytr,2017,New York Tech Valley Regional,1489550400,NY,USA,NULL,0,3,Completed,1765,1565,1465,1508,87.94,134.71,101.18,60.99,72.23,29.03,0.625,0.2026,0.5909,0.2095,0.6136,0.1997,0.9792,0.0213,0.9722,0.0158
2017ohcl,2017,Buckeye Regional,1490760000,OH,USA,NULL,0,5,Completed,1714,1607,1539,1519,80.96,136.16,113.48,83.58,79.04,30.43,0.6887,0.1994,0.6981,0.2207,0.6981,0.203,0.9722,0.0209,0.9778,0.021
2017ohsp,2017,Miami Valley Regional,1488949200,OH,USA,NULL,0,2,Completed,1712,1588,1517,1524,81.65,127.64,92.89,59.99,62.6,25.34,0.6449,0.2288,0.5888,0.2311,0.6542,0.2214,0.9885,0.0144,1,0.0008
2017okok,2017,Oklahoma Regional ,1490155200,OK,USA,NULL,0,4,Completed,1703,1585,1502,1493,65.66,138.21,102.89,75.47,68.86,26.74,0.62,0.2094,0.7,0.2076,0.65,0.2015,1,0.0001,1,0
2017onbar,2017,ONT District - Georgian College Event,1490328000,ON,Canada,ont,1,4,Completed,1700,1611,1445,1511,90.74,125.66,96.85,37.7,65.35,30.37,0.6512,0.1926,0.7209,0.1815,0.7326,0.1792,0.9853,0.019,1,0.0001
2017oncmp,2017,FIRST Ontario Provincial Championship,1491969600,ON,Canada,ont,2,7,Completed,1778,1640,1594,1569,76.83,147.93,125.97,108.36,102.54,18.38,0.584,0.2372,0.552,0.2618,0.552,0.2395,0.6136,0.2883,0.9364,0.0396
2017onham,2017,ONT District - McMaster University Event,1491537600,ON,Canada,ont,1,6,Completed,1744,1565,1485,1497,87.93,139.24,106.71,86.52,83.67,28.21,0.6832,0.217,0.6931,0.207,0.6634,0.2057,0.869,0.102,0.9881,0.0132
2017onlon,2017,"ONT District - Western University, Engineering Event",1490932800,ON,Canada,ont,1,5,Completed,1701,1528,1441,1476,85.29,120.04,92.88,58.62,69.16,27.54,0.6136,0.223,0.6364,0.2122,0.6591,0.2106,0.9643,0.0329,1,0
2017onnob,2017,ONT District - North Bay Event,1491451200,ON,Canada,ont,1,6,Completed,1644,1547,1383,1484,84.97,130.54,96.49,46.09,79.48,29.31,0.6522,0.2107,0.7246,0.1758,0.6957,0.1851,0.9519,0.0358,1,0.0061
2017onosh,2017,ONT District - Durham College Event,1488517200,ON,Canada,ont,1,1,Completed,1678,1579,1477,1508,79.93,129.58,89,51.83,60.11,31.1,0.63,0.2171,0.64,0.1841,0.63,0.191,0.9634,0.0285,1,0.0008
2017onto1,2017,ONT District - Ryerson University Event,1489122000,ON,Canada,ont,1,2,Completed,1792,1613,1454,1520,102.61,142.25,100.64,57.37,64.6,34.06,0.7174,0.194,0.6957,0.2064,0.7609,0.1857,0.9808,0.0242,0.9936,0.0083
2017onto2,2017,ONT District - Victoria Park Collegiate Event,1489723200,ON,Canada,ont,1,3,Completed,1737,1527,1373,1482,102.29,134.21,88.66,26.76,65.19,34.59,0.7857,0.1559,0.8,0.1538,0.7857,0.1492,1,0.0086,1,0.0008
2017onwat,2017,ONT District - University of Waterloo Event,1490241600,ON,Canada,ont,1,4,Completed,1778,1583,1440,1512,110.03,130.16,98.42,39.63,68.26,31.5,0.7403,0.1601,0.7532,0.1755,0.7532,0.1632,0.9516,0.0259,0.9435,0.0421
2017onwin,2017,ONT District - Windsor Essex Great Lakes Event,1490846400,ON,Canada,ont,1,5,Completed,1764,1569,1415,1521,103.26,140.1,105.82,41.38,81.64,32.26,0.6849,0.1764,0.6849,0.1789,0.6849,0.1726,0.9554,0.0371,0.9643,0.0307
2017orlak,2017,PNW District - Lake Oswego Event,1490846400,OR,USA,pnw,1,5,Completed,1641,1550,1433,1492,67.26,107.68,92.75,45.57,70.72,23.22,0.5974,0.2328,0.5844,0.2552,0.5584,0.2389,0.9917,0.0081,1,0.0013
2017orore,2017,PNW District - Clackamas Academy of Industrial Science Event,1490241600,OR,USA,pnw,1,4,Completed,1712,1605,1479,1529,87.76,135.51,93.58,60.98,67.9,31.25,0.6667,0.2236,0.7111,0.1979,0.7222,0.2035,0.9722,0.0221,1,0
2017orwil,2017,PNW District - Wilsonville Event,1489035600,OR,USA,pnw,1,2,Completed,1752,1614,1511,1530,89.72,118.14,78.29,53.21,55.9,28.12,0.6392,0.2154,0.6804,0.1899,0.732,0.1904,0.9938,0.0084,1,0.0007
2017paca,2017,Greater Pittsburgh Regional,1489550400,PA,USA,NULL,0,3,Completed,1688,1567,1508,1520,68.58,138.73,90.29,64.84,69.25,27.41,0.6292,0.2154,0.6404,0.2252,0.618,0.2129,0.9792,0.021,1,0.0002
2017pahat,2017,MAR District - Hatboro-Horsham Event,1488517200,PA,USA,fma,1,1,Completed,1703,1657,1538,1567,76.02,134.01,78.71,45.6,57.11,30.78,0.6623,0.2052,0.6494,0.2124,0.6364,0.1986,0.9667,0.0266,1,0.0001
2017paphi,2017,MAR District - Springside Chestnut Hill Academy Event,1489723200,PA,USA,fma,1,3,Completed,1739,1645,1506,1564,86.15,106.61,95.88,68.59,77.91,24.68,0.5976,0.2319,0.5854,0.2165,0.5732,0.2141,0.9922,0.0122,0.9688,0.0217
2017pawch,2017,MAR District - Westtown Event,1489122000,PA,USA,fma,1,2,Completed,1703,1617,1492,1549,71.49,121.97,89.78,43.21,66.9,27.98,0.6582,0.215,0.6962,0.2044,0.6962,0.203,0.9839,0.0153,1,0
2017pncmp,2017,Pacific Northwest District Championship,1491364800,WA,USA,pnw,2,6,Completed,1771,1665,1614,1591,67.22,139.32,119.49,104.1,96,18.95,0.5753,0.2211,0.6438,0.2301,0.637,0.2182,0.7109,0.2125,0.9531,0.0405
2017qcmo,2017,Festival de Robotique - Montreal Regional,1490155200,QC,Canada,NULL,0,4,Completed,1651,1546,1467,1480,69.9,133.07,99.78,58.73,62.85,33.36,0.6744,0.2064,0.6279,0.215,0.6512,0.2021,1,0.0003,0.993,0.007
2017ripro,2017,NE District - Rhode Island Event,1490328000,RI,USA,ne,1,4,Completed,1729,1583,1531,1538,66.5,139.94,100.26,77.42,80.11,23.29,0.6224,0.2094,0.6939,0.1902,0.6531,0.1908,0.9756,0.0202,0.9512,0.0246
2017roe,2017,Roebling Division,1492574400,TX,USA,NULL,3,8,Completed,1743,1646,1589,1554,76.31,150.18,122.72,107.1,96.07,23.6,0.5873,0.2082,0.6429,0.2068,0.6508,0.1987,0.7,0.2302,0.9364,0.051
2017scmb,2017,Palmetto Regional,1488344400,SC,USA,NULL,0,1,Completed,1765,1587,1528,1511,80.43,130.47,89.45,57.57,53.18,30.71,0.6931,0.1931,0.7129,0.1881,0.6832,0.1825,1,0.0016,1,0.0001
2017tes,2017,Tesla Division,1493179200,MO,USA,NULL,3,8,Completed,1769,1677,1631,1591,80.24,143.02,121.54,106.35,97.68,21.19,0.6567,0.2134,0.6343,0.2291,0.6343,0.2123,0.6623,0.2354,0.9386,0.0437
2017tnkn,2017,Smoky Mountains Regional,1490155200,TN,USA,NULL,0,4,Completed,1725,1595,1508,1509,79.58,120.52,106.83,85.81,75.36,31.1,0.6907,0.1896,0.6598,0.1904,0.7113,0.1835,0.9938,0.0078,1,0
2017tur,2017,Turing Division,1492574400,TX,USA,NULL,3,8,Completed,1729,1650,1596,1567,72.18,151.19,116.82,105.02,94.31,21.04,0.6094,0.2353,0.5312,0.2751,0.6016,0.246,0.6741,0.2679,0.9509,0.0463
2017txda,2017,Dallas Regional,1488949200,TX,USA,NULL,0,2,Completed,1822,1592,1479,1497,88.96,128.65,106.12,58.48,53.84,33.67,0.6932,0.1992,0.6477,0.1956,0.6705,0.1866,0.9931,0.0058,1,0
2017txho,2017,Lone Star Central Regional,1489550400,TX,USA,NULL,0,3,Completed,1846,1583,1483,1505,96.41,147.52,90.77,57.45,59.74,32.25,0.6667,0.1879,0.7024,0.1928,0.7381,0.1818,0.9928,0.0077,0.9928,0.0096
2017txlu,2017,Hub City Regional,1488344400,TX,USA,NULL,0,1,Completed,1825,1598,1500,1524,110.08,128.65,83.81,51.47,54.66,30.54,0.6961,0.1963,0.6373,0.2236,0.6765,0.2019,0.994,0.0053,0.9639,0.0263
2017txsa,2017,Alamo Regional,1491364800,TX,USA,NULL,0,6,Completed,1649,1578,1470,1477,81.67,131.91,100.29,67.3,65.05,30.54,0.6465,0.2104,0.5859,0.2185,0.6061,0.2066,1,0.0006,1,0
2017txwa,2017,Brazos Valley Regional,1490846400,TX,USA,NULL,0,5,Completed,1713,1577,1461,1492,93.62,151.29,106.85,67.65,72.9,33.64,0.6702,0.1974,0.6277,0.2284,0.6596,0.2055,0.9408,0.0435,1,0.001
2017txwo,2017,Lone Star North Regional,1490846400,TX,USA,NULL,0,5,Completed,1702,1583,1459,1524,90.76,131.32,104.01,62.7,78.07,27.27,0.641,0.205,0.7308,0.183,0.7692,0.1831,0.8361,0.13,0.9918,0.0085
2017utwv,2017,Utah Regional,1488949200,UT,USA,NULL,0,2,Completed,1853,1614,1508,1526,98.82,135.72,98.06,57.51,61.55,28.29,0.7447,0.1851,0.7128,0.1967,0.734,0.1833,0.9938,0.0067,0.9563,0.0364
2017vabla,2017,CHS District - Southwest Virginia Event,1488517200,VA,USA,chs,1,1,Completed,1641,1588,1493,1519,58.27,102.05,70.85,39.97,49.14,24.15,0.5854,0.2452,0.6463,0.2267,0.561,0.2259,0.9844,0.0118,1,0.0035
2017vagle,2017,CHS District - Central Virginia Event,1490328000,VA,USA,chs,1,4,Completed,1680,1549,1478,1503,70.79,122.71,98.8,67.27,75.91,23.38,0.5914,0.2019,0.5591,0.2169,0.5914,0.2039,0.9595,0.0344,1,0.0001
2017vahay,2017,CHS District - Northern Virginia Event sponsored by Bechtel,1488517200,VA,USA,chs,1,1,Completed,1660,1568,1487,1506,63.5,100.94,74.31,48.09,53.87,22.61,0.6489,0.2096,0.6489,0.1933,0.6809,0.1929,0.9744,0.0219,0.9936,0.0061
2017vapor,2017,CHS District - Hampton Roads Event sponsored by Newport News Shipbuilding,1489723200,VA,USA,chs,1,3,Completed,1665,1535,1418,1494,70.26,106.27,78.8,32.56,60.4,26.29,0.6133,0.2125,0.6,0.2334,0.5867,0.2159,1,0.0004,1,0
2017waahs,2017,PNW District - Auburn Event,1490932800,WA,USA,pnw,1,5,Completed,1692,1596,1490,1527,76.99,121.66,104.8,63.79,78.23,26.27,0.6207,0.2466,0.5977,0.2481,0.6092,0.24,0.8857,0.0857,0.9857,0.0137
2017waamv,2017,PNW District - Auburn Mountainview Event,1488517200,WA,USA,pnw,1,1,Completed,1680,1613,1526,1545,71.6,103.52,80.61,54.34,57.54,23.91,0.5979,0.2066,0.6392,0.1877,0.6289,0.1865,0.9938,0.0068,1,0.0002
2017waell,2017,PNW District - Central Washington University Event,1489636800,WA,USA,pnw,1,3,Completed,1711,1615,1482,1524,79.96,118.44,97.21,65.82,70.87,24.33,0.6774,0.1921,0.7312,0.1883,0.7312,0.1823,1,0.0028,1,0.0001
2017wamou,2017,PNW District - Mount Vernon Event,1489723200,WA,USA,pnw,1,3,Completed,1706,1604,1472,1547,84.33,137.33,86.66,37.07,72.5,30.33,0.6712,0.2102,0.7123,0.1855,0.7123,0.1869,0.9018,0.0598,1,0.0018
2017wasno,2017,PNW District - Glacier Peak Event,1490328000,WA,USA,pnw,1,4,Completed,1724,1617,1517,1545,78.55,116.83,107.3,81.5,81.95,24.85,0.6907,0.1996,0.6082,0.2297,0.6392,0.2069,0.95,0.0416,1,0.0001
2017waspo,2017,PNW District - West Valley Event,1488430800,WA,USA,pnw,1,1,Completed,1673,1553,1462,1517,66.42,109.51,64.32,27.86,46.29,23.34,0.64,0.2243,0.6667,0.2174,0.68,0.2141,0.9833,0.0109,1,0.0001
2017wila,2017,Seven Rivers Regional,1491969600,WI,USA,NULL,0,7,Completed,1801,1588,1524,1515,76.28,168.13,114.23,89.57,86.18,25.93,0.62,0.2067,0.61,0.2172,0.65,0.1993,0.9412,0.0519,0.9471,0.0444
2017wimi,2017,Wisconsin Regional,1490155200,WI,USA,NULL,0,4,Completed,1696,1572,1515,1504,73.43,124.05,105.93,82.03,78.02,25.18,0.6239,0.2178,0.5688,0.2615,0.6239,0.2288,0.9333,0.0646,1,0.0001
2018abca,2018,Canadian Rockies Regional,1522814400,AB,Canada,NULL,0,6,Completed,1870,1554,1432,1503,131.44,208.73,145.12,66.83,91.52,52.78,0.7529,0.1634,0.7412,0.2013,0.7529,0.1761,0.6286,0.2449,0.9,0.0936
2018alhu,2018,Rocket City Regional,1521000000,AL,USA,NULL,0,3,Completed,1736,1620,1457,1497,100.69,194.1,134.33,79.56,89.31,47.06,0.7604,0.1747,0.6875,0.1896,0.7396,0.1765,0.6203,0.2503,0.9747,0.0252
2018arc,2018,Archimedes Division,1524628800,MI,USA,NULL,3,8,Completed,1967,1779,1674,1639,116.39,210.19,157.9,123.68,112.97,34.39,0.7,0.1962,0.6923,0.2095,0.7231,0.1892,0.6096,0.2581,0.7105,0.2493
2018arli,2018,Arkansas Rock City Regional,1520398800,AR,USA,NULL,0,2,Completed,1808,1614,1489,1507,94.63,220.24,128.52,86.98,86.65,44.63,0.6667,0.1955,0.6759,0.2074,0.6759,0.1957,0.7174,0.2093,0.9783,0.0211
2018ausc,2018,Southern Cross Regional,1520658000,All,Australia,NULL,0,2,Completed,1789,1540,1430,1493,105.16,232.07,103.27,63.29,92.38,49.03,0.775,0.1656,0.775,0.1612,0.8125,0.1604,0.6231,0.2692,0.9846,0.0152
2018ausp,2018,South Pacific Regional,1521172800,All,Australia,NULL,0,3,Completed,1820,1531,1422,1475,117.8,221.75,138.86,61.54,89.81,56.61,0.7931,0.1495,0.7701,0.156,0.7931,0.1479,0.6736,0.2206,0.9306,0.0684
2018azfl,2018,Arizona North Regional,1520398800,AZ,USA,NULL,0,2,Completed,1972,1644,1543,1540,108.01,231.18,143.58,98.73,90.54,43.58,0.7358,0.1703,0.6887,0.2093,0.7642,0.1835,0.6722,0.2271,0.9389,0.054
2018azpx,2018,Arizona West Regional,1522814400,AZ,USA,NULL,0,6,Completed,1736,1571,1455,1490,103.95,204.13,144.04,74.76,86.78,51.22,0.75,0.1814,0.73,0.18,0.73,0.1748,0.7262,0.1751,0.9762,0.0235
2018bcvi,2018,Canadian Pacific Regional,1520913600,BC,Canada,NULL,0,3,Completed,1815,1509,1390,1476,107.38,204.62,106.75,38.37,80.67,46.22,0.7792,0.1729,0.6883,0.1788,0.7532,0.1716,0.8,0.1541,1,0
2018caav,2018,Aerospace Valley Regional,1522814400,CA,USA,NULL,0,6,Completed,1860,1632,1479,1542,125.83,200.48,138.68,81.57,103.06,46.27,0.7128,0.1767,0.6915,0.2136,0.7021,0.1882,0.6026,0.2572,0.859,0.1268
2018cada,2018,Sacramento Regional,1521604800,CA,USA,NULL,0,4,Completed,1973,1613,1540,1513,95.65,268.99,145.71,107.04,94.93,50.32,0.6571,0.2032,0.7429,0.1798,0.7238,0.1848,0.6552,0.2505,0.9368,0.0572
2018cafr,2018,Central Valley Regional,1522900800,CA,USA,NULL,0,6,Completed,1976,1592,1507,1526,132.47,279.32,137.11,99.21,100.82,52.23,0.844,0.1293,0.8257,0.137,0.8349,0.1265,0.6277,0.2645,0.9309,0.0529
2018cair,2018,Orange County Regional,1521604800,CA,USA,NULL,0,4,Completed,1800,1601,1457,1489,114.19,249.73,142.74,80.19,85.5,50.55,0.7745,0.1546,0.7647,0.1662,0.8039,0.1564,0.7759,0.1594,0.9368,0.053
2018capo,2018,Los Angeles Regional,1521000000,CA,USA,NULL,0,3,Completed,1780,1607,1497,1492,95.13,201.49,145.64,79.82,82.5,48.78,0.75,0.1744,0.7292,0.1887,0.7708,0.1758,0.8457,0.1322,0.9691,0.0303
2018cars,2018,Carson Division,1524628800,MI,USA,NULL,3,8,Completed,1916,1811,1702,1661,115.8,194.64,157.8,128.96,116.36,34.72,0.7481,0.1705,0.6718,0.2023,0.7099,0.1747,0.6798,0.2443,0.6842,0.2768
2018carv,2018,Carver Division,1524024000,TX,USA,NULL,3,8,Completed,1931,1738,1652,1585,126.43,205.19,159.98,128.4,108.97,42.54,0.7481,0.1626,0.6794,0.2017,0.7481,0.1739,0.5789,0.2795,0.8377,0.1496
2018casd,2018,San Diego Regional presented by Qualcomm,1520398800,CA,USA,NULL,0,2,Completed,1807,1622,1539,1511,91.67,209.34,154.99,108.44,88.87,49.74,0.6923,0.1834,0.6923,0.196,0.7308,0.1819,0.6477,0.2555,0.9545,0.0436
2018casf,2018,San Francisco Regional,1521086400,CA,USA,NULL,0,3,Completed,1799,1586,1473,1513,98.79,187.48,134.93,80.43,92.25,42.67,0.7241,0.1702,0.7011,0.2015,0.7471,0.1802,0.7431,0.1877,0.9722,0.0269
2018casj,2018,Silicon Valley Regional,1522209600,CA,USA,NULL,0,5,Completed,2021,1654,1501,1516,126.8,223.35,165.39,113.9,100.09,49.5,0.8,0.142,0.7619,0.1785,0.8095,0.1524,0.6111,0.259,0.9167,0.0583
2018cave,2018,Ventura Regional,1522209600,CA,USA,NULL,0,5,Completed,1800,1587,1457,1491,113.17,201.95,139.65,82.5,94.73,47.97,0.82,0.1442,0.79,0.1719,0.81,0.1523,0.6726,0.2424,0.9583,0.0405
2018chcmp,2018,FIRST Chesapeake District Championship,1522209600,MD,USA,chs,2,5,Completed,1884,1692,1627,1596,97.32,180.9,135.9,114.42,106.15,32.97,0.6741,0.2028,0.637,0.2274,0.6815,0.2047,0.625,0.2467,0.8458,0.1384
2018cmpmi,2018,Einstein Field (Detroit),1524888000,MI,USA,NULL,4,8,Completed,2033,1875,NULL,1790,130.19,355.01,170.34,NULL,164.82,50.88,0.7059,0.2329,0.4706,0.3037,0.5294,0.2547,NULL,NULL,NULL,NULL
2018cmptx,2018,Einstein Field (Houston),1524283200,TX,USA,NULL,4,8,Completed,2031,1840,NULL,1759,146.12,279.32,179.1,NULL,165.89,44.88,0.8235,0.1546,0.4706,0.2679,0.7647,0.1839,NULL,NULL,NULL,NULL
2018code,2018,Colorado Regional,1521604800,CO,USA,NULL,0,4,Completed,1968,1687,1502,1534,143.54,215.92,165.84,92.7,95.08,53.84,0.8559,0.1095,0.8018,0.1404,0.8649,0.1189,0.5938,0.2741,0.8906,0.1011
2018cthar,2018,NE District Hartford Event,1522987200,CT,USA,ne,1,6,Completed,1929,1635,1476,1524,139.04,228.13,147.04,91.8,103.04,48.97,0.8041,0.1239,0.8144,0.1497,0.8144,0.1282,0.6037,0.2717,0.878,0.1096
2018ctsct,2018,NE District Southern CT Event,1521172800,CT,USA,ne,1,3,Completed,1888,1624,1443,1561,139.19,246.67,141.11,39.64,101.2,61.83,0.8289,0.1286,0.8158,0.1449,0.8421,0.1315,0.6667,0.2347,0.925,0.0656
2018ctwat,2018,NE District Waterbury Event,1520571600,CT,USA,ne,1,2,Completed,1836,1641,1501,1567,104.55,239.89,141.74,55.09,96.05,50.41,0.7125,0.195,0.7875,0.1638,0.7875,0.1698,0.6016,0.2532,0.9297,0.0631
2018cur,2018,Curie Division,1524628800,MI,USA,NULL,3,8,Completed,1931,1787,1698,1655,114.11,208.67,159.93,123.9,113.44,35.42,0.7188,0.1822,0.6562,0.2077,0.6953,0.1824,0.6295,0.2436,0.6875,0.2618
2018dal,2018,Daly Division,1524628800,MI,USA,NULL,3,8,Completed,1910,1775,1682,1633,125.29,202.77,157.22,131.28,116.68,37.3,0.7538,0.1586,0.6538,0.203,0.7385,0.1697,0.6272,0.2356,0.6447,0.2939
2018dar,2018,Darwin Division,1524628800,MI,USA,NULL,3,8,Completed,1935,1826,1722,1660,120.51,188.24,156.64,128.04,115.34,32.58,0.7077,0.1793,0.6462,0.2292,0.6923,0.191,0.6116,0.2511,0.5938,0.3347
2018flor,2018,Orlando Regional,1520398800,FL,USA,NULL,0,2,Completed,1766,1640,1552,1516,94.18,233.5,137.56,94.52,82.93,50.54,0.7059,0.1987,0.6961,0.2168,0.7255,0.2036,0.7209,0.1945,0.9477,0.0509
2018flwp,2018,South Florida Regional ,1522209600,FL,USA,NULL,0,5,Completed,1818,1705,1569,1544,126.98,188.41,163.37,121.45,100.37,51.77,0.7798,0.1617,0.6881,0.2015,0.7431,0.173,0.6304,0.2379,0.9348,0.0564
2018gaalb,2018,PCH District Albany Event,1521086400,GA,USA,pch,1,3,Completed,1710,1566,1392,1508,94.46,158.3,98.41,21.49,78.45,47.81,0.6765,0.1992,0.6912,0.1962,0.6765,0.1926,0.8462,0.1256,1,0
2018gacmp,2018,Peachtree District State Championship,1522814400,GA,USA,pch,2,6,Completed,1870,1696,1533,1564,122.36,189.07,130.89,94.47,96,41.28,0.7103,0.1841,0.6729,0.1975,0.7009,0.1839,0.5111,0.2981,0.9833,0.0166
2018gacol,2018,PCH District Columbus Event,1521691200,GA,USA,pch,1,4,Completed,1906,1528,1400,1470,126.37,256.97,103.57,41.62,75.43,51.41,0.7561,0.1514,0.8293,0.1679,0.7805,0.1526,0.7273,0.1713,1,0
2018gadal,2018,PCH District Dalton Event,1520485200,GA,USA,pch,1,2,Completed,1810,1555,1425,1488,115.51,243.71,96.07,41.08,67.42,59.49,0.7889,0.1627,0.7556,0.1632,0.7667,0.1559,0.8986,0.0736,0.9932,0.0067
2018gadul,2018,PCH District Duluth Event,1522296000,GA,USA,pch,1,5,Completed,1745,1632,1427,1505,125.03,176.9,125.63,56.89,83.49,45.76,0.7753,0.171,0.7865,0.178,0.764,0.1685,0.723,0.1833,0.9865,0.0135
2018gagai,2018,PCH District Gainesville Event,1519966800,GA,USA,pch,1,1,Completed,1779,1612,1485,1519,91.83,198.57,108.28,57.11,74.22,45.53,0.6701,0.2046,0.701,0.2009,0.701,0.1936,0.8063,0.1371,0.9938,0.0062
2018gal,2018,Galileo Division,1524024000,TX,USA,NULL,3,8,Completed,1869,1794,1664,1594,138.28,204.08,152.6,118.87,104.75,40.36,0.7176,0.185,0.6794,0.2148,0.7099,0.1895,0.6404,0.2355,0.8114,0.1703
2018gush,2018,Shenzhen Regional,1520398800,All,China,NULL,0,2,Completed,1636,1526,1417,1462,80.13,189.54,113.25,61.21,80.73,42.39,0.75,0.1987,0.6957,0.2112,0.7174,0.2,0.8684,0.1109,1,0
2018hiho,2018,Hawaii Regional,1521604800,HI,USA,NULL,0,4,Completed,1839,1576,1461,1507,114.7,211.28,134.19,73.94,93.56,51.41,0.7263,0.185,0.6737,0.2229,0.7053,0.1991,0.7099,0.208,0.9506,0.0371
2018hop,2018,Hopper Division,1524024000,TX,USA,NULL,3,8,Completed,2037,1752,1652,1599,133.49,257.72,158.63,121.22,109.85,42.92,0.7385,0.1684,0.6692,0.1959,0.6923,0.1747,0.614,0.2512,0.8289,0.1453
2018iacf,2018,Iowa Regional,1521604800,IA,USA,NULL,0,4,Completed,1770,1629,1517,1499,99.32,176.28,152.03,113.36,93.9,45.41,0.7037,0.2018,0.6944,0.2176,0.6852,0.2016,0.6522,0.2336,0.9728,0.0269
2018idbo,2018,Idaho Regional,1522209600,ID,USA,NULL,0,5,Completed,1823,1662,1492,1538,116.8,231.78,142.31,79.71,100.56,48.89,0.7386,0.1763,0.6591,0.2002,0.7273,0.1827,0.6597,0.2432,0.8264,0.121
2018ilch,2018,Midwest Regional,1522814400,IL,USA,NULL,0,6,Completed,1825,1692,1503,1512,128.18,209.11,180.29,91.35,95.14,54.06,0.785,0.147,0.729,0.1974,0.785,0.1638,0.5722,0.2817,0.9278,0.0628
2018ilpe,2018,Central Illinois Regional,1521000000,IL,USA,NULL,0,3,Completed,1918,1634,1480,1543,116.57,233.19,134.87,85.34,99.33,50.68,0.8444,0.149,0.7667,0.1684,0.7889,0.1503,0.6486,0.2256,0.9392,0.0507
2018incmp,2018,Indiana State Championship,1523505600,IN,USA,fin,2,7,Completed,1852,1700,1537,1611,109.7,190.24,144.58,93.47,113.08,37.45,0.675,0.2057,0.625,0.232,0.65,0.2103,0.7031,0.1943,0.7344,0.2107
2018inmis,2018,IN District St. Joseph Event,1520571600,IN,USA,fin,1,2,Completed,1802,1659,1537,1573,90.81,203.7,142.68,86.62,99.72,38.97,0.7021,0.1683,0.7234,0.1891,0.7128,0.1725,0.6,0.2488,0.9625,0.0339
2018inpla,2018,IN District Plainfield Event sponsored by Toyota,1521777600,IN,USA,fin,1,4,Completed,1795,1669,1528,1576,104.17,198.99,139.26,78,106.99,41.35,0.6395,0.2059,0.6628,0.2176,0.6163,0.2021,0.6571,0.2144,0.8786,0.0964
2018inwla,2018,IN District Tippecanoe Event,1522296000,IN,USA,fin,1,5,Completed,1811,1639,1485,1553,108.86,196.27,147.42,89.04,106.24,43.25,0.7841,0.1651,0.7159,0.1934,0.7614,0.173,0.625,0.2287,0.8958,0.0973
2018iscmp,2018,FIRST Israel District Championship,1522123200,All,Israel,isr,2,5,Completed,1858,1667,1528,1553,119.28,185.85,151.97,105.15,108.63,37.89,0.78,0.1541,0.65,0.2133,0.73,0.1721,0.6145,0.2733,0.8916,0.0925
2018isde1,2018,ISR District Event #1,1520226000,All,Israel,isr,1,2,Completed,1779,1579,1447,1512,94.77,222.84,118.33,54.02,83.29,50.29,0.6709,0.1941,0.7342,0.2017,0.7215,0.1927,0.7143,0.1965,0.9762,0.0181
2018isde2,2018,ISR District Event #2,1520398800,All,Israel,isr,1,2,Completed,1656,1572,1420,1478,90.2,182,134.58,70.65,92.84,42.72,0.6707,0.1999,0.5976,0.2361,0.622,0.2127,0.6591,0.2061,0.9621,0.0384
2018isde3,2018,ISR District Event #3,1520827200,All,Israel,isr,1,3,Completed,1864,1605,1406,1498,126.85,210.28,136.66,53.88,94.81,53.95,0.7467,0.1629,0.7467,0.1726,0.76,0.1628,0.661,0.2173,0.9576,0.0386
