team,name,state,country,district,active,elo,elo_recent,elo_mean,elo_max,wins,losses,ties,count,winrate
2413,Panthers,AZ,USA,None,0,NULL,NULL,1375.36,1377.02,8,8,1,17,0.5
2414,Spartans,AZ,USA,None,0,NULL,NULL,1469.25,1477.51,13,16,1,30,0.45
2415,WiredCats,GA,USA,pch,1,1552.0984,1637.9,1670.38,1814.62,336,217,19,572,0.604
2417,RoboCougars,VA,USA,None,0,NULL,NULL,1446.52,1446.52,2,6,0,8,0.25
2418,tomahawks,ND,USA,None,0,NULL,NULL,1462.06,1494.37,21,28,3,52,0.4327
2419,Team MonRobot,CA,USA,None,0,NULL,NULL,1376.84,1376.84,0,9,0,9,0
2420,RoboTitans,GA,USA,None,0,NULL,NULL,1449.2,1486.46,26,32,6,64,0.4531
2421,RTR Team Robotics,VA,USA,chs,1,1611.09,1584.9,1490.68,1640.12,132,161,12,305,0.4525
2422,Bucket O' Bolts,FL,USA,None,0,NULL,NULL,1441.12,1443.07,7,10,0,17,0.4118
2423,The KwarQs,MA,USA,ne,1,1476.952,1478.81,1477.25,1509.72,93,127,3,223,0.4238
2424,Robot Mafia,OK,USA,None,1,1414.8600000000001,1426.46,1476.76,1583.12,72,88,4,164,0.4512
2425,Hydra ,FL,USA,None,1,1450.4728,1456.74,1456.73,1500.05,47,66,2,115,0.4174
2427,Techno Beavers,QC,Canada,None,0,NULL,NULL,1469.74,1469.74,6,2,0,8,0.75
2428,Panthers,PA,USA,None,0,NULL,NULL,1473.58,1520.89,14,18,1,33,0.4394
2429,La Canada Engineering Club,CA,USA,None,1,1537.96,1493.67,1491.61,1624.44,135,177,8,320,0.4344
2430,CyberStorm,SC,USA,None,0,NULL,NULL,1449.55,1490.96,15,21,3,39,0.4231
2431,TechnoColts,MI,USA,fim,0,NULL,NULL,1479.85,1506.77,12,23,2,37,0.3514
2432,RoboSpartans,IL,USA,None,0,NULL,NULL,1409.52,1422.87,12,31,5,48,0.3021
2433,Tech Tigers,IL,USA,None,0,NULL,NULL,1433.96,1478.52,9,8,1,18,0.5278
2434,Blue Devils Gear Heads,VA,USA,None,0,NULL,NULL,1427.5,1453.76,22,26,3,51,0.4608
2435,Soldiers of Technology,OK,USA,None,0,NULL,NULL,1448.7,1483.6,25,34,2,61,0.4262
2436,Bearacudas,OK,USA,None,0,NULL,NULL,1528.76,1542.57,18,8,0,26,0.6923
2437,Lancer Robotics,HI,USA,None,1,1499.43,1512.32,1510.03,1591.17,135,181,8,324,0.429
2438,'Iobotics,HI,USA,None,1,1557.9056,1585.15,1537.75,1626.91,115,106,2,223,0.5202
2439,Bearbotics,HI,USA,None,1,1476.4168,1489.79,1550.66,1680.08,162,125,4,291,0.5636
2440,Saints,HI,USA,None,0,NULL,NULL,1452.47,1452.47,4,6,0,10,0.4
2441,Spartechs,HI,USA,None,1,1411.4688,1381.23,1422.55,1521.71,60,91,0,151,0.3974
2443,Blue Thunder,HI,USA,None,1,1579.79,1601.46,1571.98,1659.08,196,152,4,352,0.5625
2444,Kamehameha RoboWarriors,HI,USA,None,1,1521.2568,1545.16,1469.79,1564.43,85,103,7,195,0.4538
2445,RoboKAP,HI,USA,None,1,1514.0984,1556.34,1499.31,1627.64,101,97,4,202,0.5099
2446,Pleasanton Slingshots,CA,USA,None,0,NULL,NULL,1475.89,1475.89,5,4,1,10,0.55
2447,Vikes,MA,USA,None,0,NULL,NULL,1453.97,1475.65,6,11,1,18,0.3611
2448,SLT,All,Kingdom,None,0,NULL,NULL,1402.73,1402.73,3,5,0,8,0.375
2449,Out of Orbit Robotics,AZ,USA,None,1,1510.5224,1514.23,1485.69,1536.09,88,85,5,178,0.5084
2450,Wind Chill,MN,USA,None,1,1491.61,1449.18,1452.14,1491.61,66,87,3,156,0.4327
2451,PWNAGE,IL,USA,None,1,1683,1698.98,1718.56,1828.04,239,118,1,358,0.669
2453,Soaring Eagles,HI,USA,None,0,NULL,NULL,1442.53,1502.73,24,24,0,48,0.5
2454,Rambotx,HI,USA,None,0,NULL,NULL,1421.58,1442.01,16,19,0,35,0.4571
2455,HRC 2455,HI,USA,None,0,NULL,NULL,1431.45,1487.62,33,55,2,90,0.3778
2456,Team Recycle It!,CA,USA,None,0,NULL,NULL,1474.41,1550.96,28,29,2,59,0.4915
2457,The Law,MO,USA,None,1,1515.5,1557.01,1498.24,1637.79,98,106,4,208,0.4808
2458,Team Chaos,NJ,USA,fma,1,1523.04,1552.09,1486.87,1581.58,100,168,3,271,0.3745
2459,Golden Hawks,HI,USA,None,0,NULL,NULL,1424.64,1485.09,36,49,2,87,0.4253
2460,Na Paniolo,HI,USA,None,0,NULL,NULL,1462.33,1548.73,32,43,3,78,0.4295
2461,METAL-SKINS,OK,USA,None,1,1475.1296,1447.15,1501.53,1588.59,113,112,6,231,0.5022
2462,Digi Bots,IL,USA,None,0,NULL,NULL,1392.94,1423.59,17,31,1,49,0.3571
2463,The Siege ,NC,USA,None,0,NULL,NULL,1457.38,1457.38,5,3,2,10,0.6
2465,Kauaibots,HI,USA,None,1,1569.11,1532.71,1479.72,1569.11,84,125,6,215,0.4047
2466,Menehune Robots,HI,USA,None,0,NULL,NULL,1434.66,1434.66,3,6,1,10,0.35
2467,Sabertron,HI,USA,None,0,NULL,NULL,1392.38,1429.69,23,34,6,63,0.4127
2468,Team Appreciate,TX,USA,fit,1,1783.73,1741.78,1686.31,1862.2,362,187,7,556,0.6574
2469,Idabots,OK,USA,None,0,NULL,NULL,1499.14,1564.08,15,17,1,33,0.4697
2470,Team BJORG,MN,USA,None,1,1422.6624000000002,1411.59,1455.44,1566.99,81,107,6,194,0.433
2471,Team Mean Machine,WA,USA,pnw,1,1833.46,1770.08,1670.22,1893.85,390,195,8,593,0.6644
2472,Centurions,MN,USA,None,1,1509.05,1540.46,1522.44,1593.73,121,117,2,240,0.5083
2473,Goldstrikers,CA,USA,None,1,1481.7744,1517,1525.53,1586.13,121,117,9,247,0.5081
2474,Excel,MI,USA,fim,1,1646.8928,1708.19,1673.94,1803.02,347,252,13,612,0.5776
2475,Caution!,HI,USA,None,0,NULL,NULL,1421.48,1421.48,5,5,0,10,0.5
2476,The Limited,NY,USA,None,0,NULL,NULL,1443.57,1444.68,6,14,2,22,0.3182
2477,Marauder Rascals,HI,USA,None,1,1410.6536,1398.6,1399.07,1459.54,45,107,5,157,0.3025
2478,Westwood Robotics,AZ,USA,None,1,1741.948,1741.12,1586.74,1835.06,152,94,5,251,0.6155
2479,Phoenix,MN,USA,None,0,NULL,NULL,1434.77,1470.42,37,39,4,80,0.4875
2480,Roosevelt Robotics,MN,USA,None,1,1414.0616,1400.17,1426.39,1464.68,41,64,5,110,0.3955
2481,Roboteers,IL,USA,None,1,1776.9968,1871.69,1745.67,1975.31,341,108,4,453,0.7572
2483,Clawbotz,NC,USA,None,0,NULL,NULL,1522.53,1571.77,73,79,4,156,0.4808
2484,Team Implosion,UT,USA,None,0,NULL,1456.77,1463.01,1511.22,67,78,1,146,0.4623
2485,W.A.R. Lords,CA,USA,None,1,1582.14,1642.39,1628.96,1905.85,227,166,6,399,0.5764
2486,CocoNuts,AZ,USA,None,1,1639.2072,1690.32,1595.88,1748.34,243,175,9,427,0.5796
2487,Mechanical Animals,NY,USA,None,1,1485.8232,1498.75,1493.1,1561.55,73,79,6,158,0.481
2488,Plasma Pumas,MN,USA,None,0,NULL,NULL,1423.92,1425.02,8,12,1,21,0.4048
2489,The Insomniacs,CA,USA,None,1,1506.0216,1507.12,1488.53,1598.09,102,127,7,236,0.447
2490,eagles,IL,USA,None,0,NULL,NULL,1413.18,1416.13,7,11,0,18,0.3889
2491,NoMythic,MN,USA,None,1,1603.61,1575.19,1507.9,1603.61,134,117,8,259,0.5328
2493,Robokong,CA,USA,None,1,1503.7624,1537.03,1520.28,1598,106,125,3,234,0.4594
2495,Hive Mind,NJ,USA,fma,1,1471.15,1520.71,1521.4,1616.67,130,173,3,306,0.4297
2496,Tru Blu Patriots,CA,USA,None,1,1421.8448,1429.09,1502.43,1632.41,102,126,7,235,0.4489
2497,RoboNatick,MA,USA,None,0,NULL,NULL,1413.72,1474.29,17,36,6,59,0.339
2498,BearBotics,MN,USA,None,1,1459.8896000000002,1480.54,1474.25,1558.07,72,75,2,149,0.4899
2499,Industrial Revolution,MN,USA,None,1,1470.4,1474.62,1447.09,1489.99,48,66,5,119,0.4244
2500,Herobotics,MN,USA,None,1,1453.21,1550.53,1490.86,1610.29,133,184,9,326,0.4218
2501,Bionic Polars,MN,USA,None,1,1503.67,1538.41,1463.59,1558.98,88,97,2,187,0.4759
2502,Talon Robotics,MN,USA,None,1,1667.93,1663.2,1571.72,1806.58,189,136,5,330,0.5803
2503,Warrior Robotics,MN,USA,None,1,1493.39,1505.21,1453.71,1521.78,65,65,3,133,0.5
2504,The Governors,HI,USA,None,1,1429.3752,1453.18,1483.46,1535.85,75,79,4,158,0.4873
2505,The Electric Sheep,ON,Canada,None,0,NULL,NULL,1501.89,1551.12,39,30,1,70,0.5643
2506,Saber Robotics,WI,USA,None,1,1469.8672000000001,1466.53,1509.62,1588.6,119,129,12,260,0.4808
2508,Armada,MN,USA,None,1,1418.04,1478.2,1468.84,1538.39,65,67,5,137,0.4927
2509,Tigerbots,MN,USA,None,1,1571.6,1578.28,1505.15,1609.38,101,97,6,204,0.5098
2510,anishinaabe,MN,USA,None,0,NULL,NULL,1451.14,1454.87,8,8,0,16,0.5
2511,Cougars,MN,USA,None,1,1439.63,1430.83,1464.05,1541.67,60,67,1,128,0.4727
2512,Duluth East Daredevils,MN,USA,None,1,1519.99,1605.85,1618.26,1814.16,221,143,9,373,0.6046
2513,T.E.R.T.O.L.A.,MN,USA,None,1,1391.0320000000002,1395.57,1427.73,1499.48,50,62,6,118,0.4492
2514,3M MHS,MN,USA,None,0,NULL,NULL,1443.76,1443.76,4,5,0,9,0.4444
2515,Marshall Robotics and Engineering,MN,USA,None,1,1393.3952,1376.51,1395.18,1468.9,45,69,5,119,0.3992
2517,Green Wrenches,WA,USA,pnw,0,NULL,NULL,1480.82,1518.13,77,110,4,191,0.4136
2518,Spartan Robotics,MN,USA,None,1,1481.0424,1505.89,1540.32,1658.86,110,89,6,205,0.5512
2520,Robotics 9000,NV,USA,None,0,NULL,NULL,1429,1471.07,26,50,3,79,0.3481
2521,SERT,OR,USA,pnw,1,1615.06,1620,1544.55,1665.29,165,160,3,328,0.5076
2522,Royal Robotics,WA,USA,pnw,1,1652.66,1675.16,1592.61,1752.88,283,193,10,486,0.5926
2523,Tech Storm,VT,USA,ne,1,1560.6936,1560.31,1511.56,1631.42,107,125,4,236,0.4619
2524,Roosevelt Rough Riders,NY,USA,None,0,NULL,NULL,1457.51,1476.23,6,9,1,16,0.4062
2525,The pHalcons,MN,USA,None,1,1381.4152,1386.21,1405,1456.97,33,69,6,108,0.3333
2526,Crimson Robotics,MN,USA,None,1,1504.91,1576.21,1507.85,1636.12,132,114,6,252,0.5357
2528,RoboDoves,MD,USA,chs,0,NULL,NULL,1524.96,1601.61,72,55,5,132,0.5644
2529,Open Circuits,MN,USA,None,1,1378.3648,1373.81,1420.61,1468.1,47,55,6,108,0.463
2530,Inconceivable,MN,USA,None,1,1492.0416,1525.14,1543.23,1630.84,121,94,6,221,0.5611
2531,RoboHawks,MN,USA,None,1,1512.31,1466.07,1474.69,1532.83,82,96,3,181,0.4613
2532,FLASH Power,MN,USA,None,1,1446.4368000000002,1430.82,1399.11,1463.15,40,61,5,106,0.4009
2533,Juarez Aztec Eagles,IL,USA,None,0,NULL,NULL,1437.54,1467.88,6,11,1,18,0.3611
2534,Lumberjack Robotics,MD,USA,chs,1,1581.04,1635.44,1575.26,1728.32,219,177,17,413,0.5508
2535,TIGEARS,MN,USA,None,0,NULL,NULL,1445,1498.46,19,33,4,56,0.375
2536,Carver Bears,MD,USA,None,0,NULL,NULL,1433.1,1433.1,3,5,0,8,0.375
2537,Space RAIDers,MD,USA,chs,1,1572.04,1624.69,1527.5,1689.18,174,194,22,390,0.4744
2538,The Plaid Pillagers,MN,USA,None,1,1445.1648,1453.68,1470.13,1552.84,94,106,6,206,0.4709
2539,Krypton Cougars,PA,USA,fma,1,1622.37,1645.81,1537.81,1745.53,184,173,11,368,0.5149
2540,SPARC,MS,USA,None,0,NULL,NULL,1425.46,1455.13,19,25,1,45,0.4333
2542,Go4bots,OR,USA,pnw,0,NULL,NULL,1424.64,1458.98,31,42,3,76,0.4276
2543,TitanBot,CA,USA,None,1,1502.64,1576.13,1567.14,1623.13,167,181,5,353,0.4802
2544,HCRC,PA,USA,None,1,1447.5248000000001,1437.35,1475.32,1533.08,57,76,3,136,0.4301
2545,Quantum Mechanics,MN,USA,None,0,NULL,1407.56,1422.68,1483.84,41,56,4,101,0.4257
2546,Electric Sheep,MD,USA,None,0,NULL,NULL,1467.12,1505.26,24,28,3,55,0.4636
2547,Redcat Robos,WI,USA,None,0,NULL,NULL,1465.61,1492.56,8,17,1,26,0.3269
2549,Millerbots,MN,USA,None,1,1552.86,1556.8,1507.84,1650.51,123,95,6,224,0.5625
2550,Skynet,OR,USA,pnw,1,1518.97,1601.27,1547.34,1773.68,160,151,8,319,0.5141
2551,Penguin Empire,CA,USA,None,1,1556.5504,1525.37,1509.77,1613.47,81,88,6,175,0.48
2553,Pirates,MS,USA,None,0,NULL,NULL,1416.51,1416.51,2,7,0,9,0.2222
2554,The WarHawks,NJ,USA,fma,1,1505.0872,1525.52,1470.88,1570.01,97,141,9,247,0.4109
2555,RoboRams,WA,USA,pnw,0,NULL,1541.86,1434.53,1541.86,71,112,4,187,0.3904
2556,RadioActive Roaches,FL,USA,None,1,1595.8304,1627.49,1529.79,1685.46,117,127,11,255,0.4804
2557,SOTAbots ,WA,USA,pnw,1,1667.1848,1702.54,1621.52,1818.76,330,231,13,574,0.5862
2558,SciBot,PA,USA,None,0,NULL,NULL,1442.35,1442.35,4,7,0,11,0.3636
2559,Normality Zero,PA,USA,fma,1,1570.8,1569.1,1523.28,1622.99,169,205,3,377,0.4523
2560,RoboDog,MO,USA,None,1,1500.6672,1492.45,1452.37,1523,55,81,5,141,0.4078
2561,St Paul East Side RobEASTs,MN,USA,None,0,NULL,NULL,1385.63,1413.68,7,18,2,27,0.2963
2562,Robinson,PR,USA,None,0,NULL,NULL,1444.94,1444.94,4,4,0,8,0.5
2563,Toros,PR,USA,None,0,NULL,NULL,1520.22,1520.22,3,5,0,8,0.375
2564,Red Hawks,PR,USA,None,0,NULL,NULL,1495.73,1507.77,25,24,3,52,0.5096
2565,Technovations,PR,USA,None,0,NULL,NULL,1440.43,1440.43,2,6,0,8,0.25
2566,Universitiers,PR,USA,None,0,NULL,NULL,1415.25,1415.25,2,6,0,8,0.25
2567,Miguel,PR,USA,None,0,NULL,NULL,1439.64,1439.64,4,4,0,8,0.5
2568,STORM,PR,USA,None,0,NULL,NULL,1478.28,1478.28,4,4,0,8,0.5
2569,Artist Engineers,PR,USA,None,0,NULL,NULL,1458.1,1461.66,9,8,0,17,0.5294
2570,SHS,AZ,USA,None,0,NULL,NULL,1479.73,1503.44,17,14,0,31,0.5484
2571,Chief robot,OK,USA,None,0,NULL,NULL,1410.78,1444.4,9,16,2,27,0.3704
2572,governors,MN,USA,None,0,NULL,NULL,1445.42,1445.42,3,4,2,9,0.4444
2573,Mustang,NY,USA,None,0,NULL,NULL,1409.14,1423.54,7,16,2,25,0.32
2574,RoboHuskie,MN,USA,None,1,1519.2168000000001,1546.97,1558.92,1707.38,136,123,8,267,0.5243
2575,White Hurricane,All,Brazil,None,0,NULL,NULL,1462.18,1462.18,9,8,3,20,0.525
2576,Chilean Heart,All,Chile,None,1,1575.86,1575.23,1479.85,1648.22,106,101,6,213,0.5117
2577,Pingry Robotics,NJ,USA,fma,1,1575.9888,1562.53,1507.16,1646.24,130,153,7,290,0.4603
2579,LIC Robodogs,NY,USA,None,1,1519.68,1548.38,1503.14,1603.46,78,78,8,164,0.5
2580,Mecha-Knights,LA,USA,None,0,NULL,NULL,1432.98,1432.98,4,5,0,9,0.4444
2581,Bulldog Robotic Team,LA,USA,None,0,NULL,NULL,1419.43,1419.43,3,6,0,9,0.3333
2582,PantherBots,TX,USA,fit,1,1607.19,1585.74,1510.02,1652.74,105,85,8,198,0.5505
2583,RoboWarriors,TX,USA,fit,1,1506.2056,1494.28,1484.1,1529.38,83,95,5,183,0.4672
2584,Flame of The West,CA,USA,None,1,1644.77,1607.62,1505.77,1644.77,74,60,4,138,0.5507
2585,Impact,TX,USA,fit,1,1498.8456,1476.35,1453.44,1528.94,71,85,7,163,0.4571
2586,Copper Bots,MI,USA,fim,1,1599.46,1577.06,1555,1668.76,260,231,13,504,0.5288
2587,DiscoBots,TX,USA,fit,1,1499.37,1579.21,1603.81,1732.06,176,149,9,334,0.5404
2588,JAVA,CA,USA,None,0,NULL,NULL,1414.87,1414.87,1,8,0,9,0.1111
2589,The Codebandits,MA,USA,None,0,NULL,NULL,1441.61,1464.96,8,16,1,25,0.34
2590,Nemesis,NJ,USA,fma,1,1718.83,1796.62,1738.31,1994.17,523,211,8,742,0.7102
2591,RedTails,MI,USA,fim,1,1488.37,1486.29,1510.54,1558.52,153,179,10,342,0.462
2592,Hawks,AZ,USA,None,0,NULL,NULL,1425.85,1425.85,4,4,0,8,0.5
2593,Brobot,MA,USA,None,0,NULL,NULL,1419.8,1436.93,10,24,5,39,0.3205
2594,Naskcorpions,ID,USA,None,1,1584.86,1572.23,1503.62,1604.13,81,113,2,196,0.4184
2595,Illuminati,CA,USA,None,0,NULL,NULL,1456,1456,5,4,0,9,0.5556
2596,Ferrous Bulldog Inovations ,NJ,USA,None,0,NULL,NULL,1434.9,1434.9,3,5,0,8,0.375
2597,Raider bots,TX,USA,None,0,NULL,NULL,1378.49,1405.13,4,14,0,18,0.2222
2598,Neofighters,CA,USA,None,0,NULL,NULL,1414.31,1414.31,4,7,0,11,0.3636
2599,FULL THROTTLE,CA,USA,None,0,NULL,NULL,1482.64,1507.55,20,27,0,47,0.4255
2600,Team Falcon,NJ,USA,fma,1,1548.1888,1590.14,1482.18,1631.11,110,154,7,271,0.4188
2601,Steel Hawks,NY,USA,None,1,1574.2887999999998,1606.54,1531.71,1652.59,119,107,4,230,0.5261
2602,Falcons,NV,USA,None,0,NULL,NULL,1399.06,1399.06,2,9,0,11,0.1818
2603,Steel Stingers,OH,USA,None,1,1478.83,1474.8,1516.07,1619.01,109,137,4,250,0.444
2604,Metal and Soul,MI,USA,fim,1,1483.65,1484.42,1524.03,1594.84,167,241,10,418,0.4115
2605,Seamonsters ,WA,USA,pnw,1,1538.5512,1585.19,1543.33,1654.35,149,166,9,324,0.4738
2606,Irish Robotics,MN,USA,None,1,1460.636,1465.53,1456.8,1515.56,54,53,3,110,0.5045
2607,The Fighting RoboVikings,PA,USA,fma,1,1720.62,1718.48,1634.32,1753.89,319,219,5,543,0.5921
2608,MiGHT,MI,USA,None,0,NULL,NULL,1405.27,1405.27,2,5,1,8,0.3125
2609,BeaverworX,ON,Canada,ont,1,1669.58,1657.29,1597.61,1681.02,200,185,7,392,0.5191
2611,Jacktown Vectors,MI,USA,fim,1,1672.31,1680.42,1590.43,1696.33,243,212,10,465,0.5333
2612,The Corsairs,MI,USA,fim,1,1548.6984000000002,1588.26,1621.45,1731.42,238,210,7,455,0.5308
2613,Protobots,TX,USA,fit,1,1494.45,1524.97,1469.99,1568.73,104,118,6,228,0.4693
2614,Mountaineer Area RoboticS (MARS),WV,USA,None,1,1690.88,1709.99,1674.01,1821.33,330,181,13,524,0.6422
2617,Robo Reds,MI,USA,fim,0,NULL,NULL,1457.67,1463.25,21,33,4,58,0.3966
2618,The Mad Hatters,PA,USA,None,0,NULL,NULL,1424.26,1478.45,17,33,3,53,0.3491
2619,The Charge,MI,USA,fim,1,1581.82,1613.31,1634.54,1825.51,337,275,6,618,0.5502
2620,Titans,MI,USA,fim,1,1528.4392,1544,1524.63,1574.93,159,182,8,349,0.467
2621,Bucs,MA,USA,ne,0,NULL,NULL,1456.96,1546.5,42,64,8,114,0.4035
2622,Team 1,CA,USA,None,0,NULL,NULL,1426.97,1426.97,3,7,0,10,0.3
2623,lovenpeace,CA,USA,None,0,NULL,NULL,1473.99,1473.99,5,6,0,11,0.4545
2624,BotCatz,ON,Canada,None,0,NULL,NULL,1536.85,1565.9,11,12,0,23,0.4783
2625,ARC Robotics,ON,Canada,None,0,NULL,NULL,1524.73,1574.76,48,53,3,104,0.476
2626,Evolution,QC,Canada,None,1,1519.16,1504.58,1501.76,1558.74,101,118,6,225,0.4622
2627,Techies,MI,USA,fim,0,NULL,NULL,1482.58,1525.2,32,45,5,82,0.4207
2628,Pirates,CA,USA,None,0,NULL,NULL,1419.05,1458.65,15,32,8,55,0.3455
2629,Halcones,All,Mexico,None,0,NULL,NULL,1439.2,1471.44,7,21,0,28,0.25
2630,Thunderbolts,All,Israel,isr,1,1658.1,1666.08,1626.18,1757.34,218,145,10,373,0.5979
2632,SteeleBots,OH,USA,None,1,1470.7032,1509.02,1465.98,1533.6,52,57,1,110,0.4773
2633,Pittsburg Pirates,CA,USA,None,0,NULL,NULL,1450.72,1450.72,5,6,0,11,0.4545
2634,The Gryphons,ON,Canada,ont,1,1583.036,1566.44,1446.68,1641.63,99,120,6,225,0.4533
2635,Lake Monsters,OR,USA,pnw,1,1545.2552,1594.13,1546.89,1704.75,160,168,7,335,0.4881
2637,Phantom Catz,CA,USA,None,1,1569.06,1604.84,1586.72,1678.51,189,166,5,360,0.5319
2638,Rebel Robotics,NY,USA,None,1,1608.1528,1622.17,1540.72,1658.17,154,145,5,304,0.5148
2640,HOTBOTZ,NC,USA,fnc,1,1536.98,1570.17,1531.17,1639.14,147,154,10,311,0.4887
2641,PCCR,PA,USA,None,1,1555.9879999999998,1564.08,1547.17,1636.35,168,190,14,372,0.4704
2642,Pitt Pirates,NC,USA,fnc,1,1634.25,1699.34,1590.51,1816.48,275,188,5,468,0.5929
2643,Dark Matter,CA,USA,None,1,1495.5912,1515.5,1499.25,1585.9,119,138,5,262,0.4637
2644,Trojans,PA,USA,None,0,NULL,NULL,1494.99,1495.45,9,11,1,21,0.4524
2645,PowerSurge,MI,USA,fim,0,NULL,NULL,1578.87,1665.34,55,31,2,88,0.6364
2647,Cyborg Mustangs,AZ,USA,None,1,1472.092,1466.58,1461.42,1548.12,72,114,4,190,0.3895
2648,Infinite Loop,ME,USA,ne,1,1581.9648000000002,1611.45,1563.64,1712.88,263,227,2,492,0.5366
2649,Meyer Robotics,All,Brazil,None,0,NULL,NULL,1453.13,1453.13,4,6,1,11,0.4091
2650,ELAHLYA,All,Israel,None,0,NULL,NULL,1464.97,1467.77,13,11,2,26,0.5385
2652,Highlander Engineering and Technology,TX,USA,None,0,NULL,NULL,1448.2,1448.2,4,6,0,10,0.4
2653,Master Robotics,All,Brazil,None,0,NULL,NULL,1454.08,1454.08,5,6,1,12,0.4583
2654,Polar Rams,MN,USA,None,1,1436.86,1411.14,1418.1,1456.42,37,74,6,117,0.3419
2655,The Flying Platypi,NC,USA,fnc,1,1668.61,1663.88,1567.98,1738.92,300,220,18,538,0.5743
2656,Quasics,PA,USA,None,1,1476.08,1485.67,1450.79,1490.66,55,82,3,140,0.4036
2657,Team Thundercats,NM,USA,fit,1,1527.7072,1541.96,1501.51,1574.98,85,84,6,175,0.5029
2658,Σ-Motion,CA,USA,None,1,1633.04,1595.73,1510.13,1645.83,100,115,4,219,0.4658
2659,RoboWarriors,CA,USA,None,1,1716.58,1639.15,1536.87,1731.32,123,98,5,226,0.5553
2660,Pengbots,WA,USA,pnw,0,NULL,NULL,1455,1509.83,63,99,5,167,0.3922
2662,RoboKrew,AZ,USA,None,1,1506.7456000000002,1513.81,1483.68,1523.65,81,96,2,179,0.4581
2663,The Foothillers,CA,USA,None,0,NULL,NULL,1451.15,1451.15,4,6,0,10,0.4
2664,Lobos,TX,USA,None,0,NULL,NULL,1394.09,1396.06,3,14,0,17,0.1765
2665,CougarBots,OH,USA,None,0,NULL,NULL,1443.88,1506.26,50,63,3,116,0.444
2667,Knights of the Valley,MN,USA,None,1,1437.4368,1454.26,1427.09,1500.62,53,67,6,126,0.4444
2668,North Montco Vortex,PA,USA,None,0,NULL,NULL,1483.22,1483.22,6,10,0,16,0.375
2669,KY Bots,All,Israel,None,0,NULL,NULL,1478.59,1516.3,22,18,5,45,0.5444
2670,Absent Algorithms,ON,Canada,None,0,NULL,NULL,1370.37,1413.99,13,20,3,36,0.4028
2672,Osfia,All,Israel,None,0,NULL,NULL,1443.51,1480.34,23,25,5,53,0.4811
2673,Tenacious Technicians,MI,USA,fim,1,1497.66,1502.02,1527.7,1666.22,144,195,6,345,0.4261
2674,Nilton Lins,All,Brazil,None,0,NULL,NULL,1467.69,1467.69,4,4,1,9,0.5
2675,ABCTech,All,Brazil,None,0,NULL,NULL,1460.98,1460.98,5,5,1,11,0.5
2676,Ecorse Robo Raiders,MI,USA,fim,1,1469.9456,1492.87,1467.49,1517.45,102,179,12,293,0.3686
2678,Brauder,All,Israel,None,0,NULL,NULL,1453.86,1453.86,4,5,4,13,0.4615
2679,Tiger Team,All,Israel,isr,1,1456.65,1531.18,1489.6,1576.49,100,101,5,206,0.4976
2680,Vex Minas,All,Brazil,None,0,NULL,NULL,1416.02,1416.02,3,8,1,12,0.2917
2681,Lady G-House Pirates,NY,USA,None,0,NULL,NULL,1414.18,1435.62,8,7,0,15,0.5333
2682,Boneyard Robotics 2682,NC,USA,fnc,1,1606.33,1642.53,1598.85,1701.08,136,113,4,253,0.5455
2687,Team Apprentice,TX,USA,fit,1,1588.24,1588.24,1588.24,1588.24,11,4,0,15,0.7333
2702,Rebels,ON,Canada,ont,1,1610.3952,1647.44,1570.58,1662.1,154,155,3,312,0.4984
2704,Roaring Robotics,IL,USA,None,1,1478.9312,1511.82,1503.47,1552.63,86,137,7,230,0.3891
2705,WE ROBOT,MN,USA,None,0,NULL,NULL,1525.55,1595.07,89,65,4,158,0.5759
2706,Merge Robotics,ON,Canada,ont,1,1625.7792,1674.83,1634.57,1754.55,93,84,2,179,0.5251
2707,Viking Robotics,MO,USA,None,1,1413.9376,1401.77,1412.46,1444.54,10,28,2,40,0.275
2708,Lake Effect Robotics,ON,Canada,ont,1,1551.1768000000002,1605.25,1605.25,1749,71,57,3,131,0.5534
2709,Iron Wolves,IL,USA,None,1,1393.9720000000002,1399.56,1455.77,1563.24,85,131,5,221,0.3959
2710,JetStream,CA,USA,None,1,1580.37,1586.26,1586.26,1661.19,43,33,2,78,0.5641
2711,Centaurus Robotics,CO,USA,None,0,NULL,NULL,1445.24,1479.61,13,14,3,30,0.4833
2712,Power Surge 4-H Robotics,CT,USA,ne,1,1469.9304000000002,1485.59,1485.59,1485.59,10,19,0,29,0.3448
2713,iRaiders,MA,USA,ne,1,1478.1016,1487.12,1478.39,1548.35,100,127,2,229,0.441
2714,♨️ BBQ ♨️,TX,USA,fit,1,1667.17,1640.24,1640.24,1667.17,54,33,2,89,0.618
2719,Ketronix Robotix,MI,USA,fim,0,NULL,NULL,1454.66,1462.71,15,29,8,52,0.3654
2721,Fang,TX,USA,fit,1,1426.8392000000001,1409.29,1450.59,1515.26,43,58,5,106,0.4292
2723,Team Rocket,OK,USA,None,1,1578.12,1566.41,1485.28,1591,92,93,5,190,0.4974
2725,Ice Princesses,IL,USA,None,1,1361.37,1376.89,1392.37,1454.02,30,67,2,99,0.3131
2729,Storm Robotics Team,NJ,USA,fma,1,1603.58,1617.86,1603.08,1781.46,226,202,6,434,0.5276
2733,Pigmice,OR,USA,pnw,1,1615.4368,1588.93,1551,1667.83,172,155,5,332,0.5256
2735,RoBobcats,TX,USA,None,0,NULL,NULL,1452,1507.64,9,15,2,26,0.3846
